;id;alias;name;image_url;is_closed;url;review_count;categories;rating;coordinates;transactions;price;location;phone;display_phone;distance
521;aYE31_EmEW0Nu5-xlF93OQ;khantine-par-le-petit-cambodge-paris;Khantine par le petit cambodge;https://s3-media1.fl.yelpcdn.com/bphoto/NQWZlE5Ieh_0HNA0FYseqA/o.jpg;False;https://www.yelp.com/biz/khantine-par-le-petit-cambodge-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;4;[{'alias': 'cambodian', 'title': 'Cambodian'}, {'alias': 'panasian', 'title': 'Pan Asian'}];5.0;{'latitude': 48.8690799, 'longitude': 2.3634};[];;{'address1': '4 rue Beaurepaire', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75010', 'country': 'FR', 'state': '75', 'display_address': ['4 rue Beaurepaire', '75010 Paris', 'France']};+33144919204;+33 1 44 91 92 04;1749.39275479706
522;g2zDeOraI0CCL6-AvcCxCQ;le-petit-vendôme-paris-2;Le Petit Vendôme;https://s3-media1.fl.yelpcdn.com/bphoto/qZe6O4ER5dhNHVrRSBAkHQ/o.jpg;False;https://www.yelp.com/biz/le-petit-vend%C3%B4me-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;197;[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'brasseries', 'title': 'Brasseries'}];4.0;{'latitude': 48.86877, 'longitude': 2.32973};[];€€;{'address1': '8 rue des Capucines', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75002', 'country': 'FR', 'state': '75', 'display_address': ['8 rue des Capucines', '75002 Paris', 'France']};+33142610588;+33 1 42 61 05 88;1179.4723705150577
523;M9KZBXIO6pCu2waIrYhvGQ;la-goutte-d-or-paris;La Goutte d'Or;https://s3-media4.fl.yelpcdn.com/bphoto/NbumeUuJmuaNCZlhYII5Hg/o.jpg;False;https://www.yelp.com/biz/la-goutte-d-or-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;8;[{'alias': 'brasseries', 'title': 'Brasseries'}];4.0;{'latitude': 48.88501, 'longitude': 2.3525};[];€€;"{'address1': ""28 rue de la Goutte d'Or"", 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75018', 'country': 'FR', 'state': '75', 'display_address': [""28 rue de la Goutte d'Or"", '75018 Paris', 'France']}";+33980642351;+33 9 80 64 23 51;2672.674044241345
524;vlceROKBqRHlpzrvlufe4g;l-alivi-paris-2;L'Alivi;https://s3-media2.fl.yelpcdn.com/bphoto/zbwYLJmqrziYglyzmxFcwg/o.jpg;False;https://www.yelp.com/biz/l-alivi-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;129;[{'alias': 'french', 'title': 'French'}, {'alias': 'corsican', 'title': 'Corsican'}];4.0;{'latitude': 48.85648, 'longitude': 2.357409};[];€€;{'address1': '27 rue du Roi de Sicile', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75004', 'country': 'FR', 'state': '75', 'display_address': ['27 rue du Roi de Sicile', '75004 Paris', 'France']};+33148879020;+33 1 48 87 90 20;1271.8409591532024
525;NvQOJZ8mhKSwu1W4SSwpkQ;l-arpège-paris-2;L'Arpège;https://s3-media1.fl.yelpcdn.com/bphoto/JSWWwaoIe3DEKrjDjktWhA/o.jpg;False;https://www.yelp.com/biz/l-arp%C3%A8ge-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;230;[{'alias': 'french', 'title': 'French'}];4.0;{'latitude': 48.855753, 'longitude': 2.316982};[];€€€€;{'address1': '84 rue de Varenne', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': ['84 rue de Varenne', '75007 Paris', 'France']};+33147050906;+33 1 47 05 09 06;1966.1177855479461
526;EANWHJZ2cYZwoksbqAQsQg;fragments-paris;Fragments;https://s3-media1.fl.yelpcdn.com/bphoto/-aYQ7ifFd3NxSLrPiBPlwA/o.jpg;False;https://www.yelp.com/biz/fragments-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;65;[{'alias': 'cafes', 'title': 'Cafes'}];4.5;{'latitude': 48.8579908, 'longitude': 2.3673476};[];€€;{'address1': '76 rue des Tournelles', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75003', 'country': 'FR', 'state': '75', 'display_address': ['76 rue des Tournelles', '75003 Paris', 'France']};;;1895.5556658188293
527;BRZVAs-_wmHOIBuLzmY6MQ;chez-félicie-paris-2;Chez Félicie;https://s3-media1.fl.yelpcdn.com/bphoto/lN7VpAmgE6KDGNxb5swplA/o.jpg;False;https://www.yelp.com/biz/chez-f%C3%A9licie-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;110;[{'alias': 'french', 'title': 'French'}];4.0;{'latitude': 48.83245, 'longitude': 2.32472};[];€€;{'address1': '174 avenue du Maine', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75014', 'country': 'FR', 'state': '75', 'display_address': ['174 avenue du Maine', '75014 Paris', 'France']};+33145410575;+33 1 45 41 05 75;3521.401925198714
528;S1Q2QtWcLP8LUsNeQB7ipQ;pierre-sang-paris-5;Pierre Sang;https://s3-media2.fl.yelpcdn.com/bphoto/tWBvmX31nVrWYxbNjnJ_UQ/o.jpg;False;https://www.yelp.com/biz/pierre-sang-paris-5?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;160;[{'alias': 'french', 'title': 'French'}, {'alias': 'korean', 'title': 'Korean'}];4.5;{'latitude': 48.86461, 'longitude': 2.37233};[];€€€;{'address1': '55 rue Oberkampf', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75011', 'country': 'FR', 'state': '75', 'display_address': ['55 rue Oberkampf', '75011 Paris', 'France']};+33148071204;+33 1 48 07 12 04;2227.4350638436017
529;JzwEHzNpDBFawqKvujirvQ;les-fondus-de-la-raclette-paris-9;Les Fondus de la Raclette;https://s3-media2.fl.yelpcdn.com/bphoto/rjny10kZyRSZ94frXHKqdQ/o.jpg;False;https://www.yelp.com/biz/les-fondus-de-la-raclette-paris-9?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;58;[{'alias': 'french', 'title': 'French'}, {'alias': 'fondue', 'title': 'Fondue'}, {'alias': 'bbq', 'title': 'Barbeque'}];4.0;{'latitude': 48.86736, 'longitude': 2.37295};[];€€;{'address1': '107 avenue Parmentier', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75011', 'country': 'FR', 'state': '75', 'display_address': ['107 avenue Parmentier', '75011 Paris', 'France']};+33140216168;+33 1 40 21 61 68;2331.8059920649675
530;Dsi0mI-amStZ1-Vhy7wmNg;le-6-paul-bert-paris-2;Le 6 Paul Bert;https://s3-media3.fl.yelpcdn.com/bphoto/oS4PnOh3zoUipAR8AiGTTg/o.jpg;False;https://www.yelp.com/biz/le-6-paul-bert-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;35;[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}];4.0;{'latitude': 48.851306, 'longitude': 2.384614};[];€€€;{'address1': '6 rue Paul Bert', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75011', 'country': 'FR', 'state': '75', 'display_address': ['6 rue Paul Bert', '75011 Paris', 'France']};+33143791432;+33 1 43 79 14 32;3324.9762452739183
531;Nzxb__lgw_Tt22olrfpXtQ;the-hood-paris-paris-5;The Hood Paris;https://s3-media4.fl.yelpcdn.com/bphoto/0eMXMUOjaHawXTUcP66AoQ/o.jpg;False;https://www.yelp.com/biz/the-hood-paris-paris-5?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;38;[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'panasian', 'title': 'Pan Asian'}];4.0;{'latitude': 48.86735, 'longitude': 2.37638};[];€€;{'address1': '80 rue Jean-Pierre Timbaud', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75011', 'country': 'FR', 'state': '75', 'display_address': ['80 rue Jean-Pierre Timbaud', '75011 Paris', 'France']};+33143572050;+33 1 43 57 20 50;2569.0631489986304
532;yL8PgnfgLzI7ex974WVVYg;we-cantine-paris;We Cantine;https://s3-media2.fl.yelpcdn.com/bphoto/LthVxzsiwfXVqHktMlBbhw/o.jpg;False;https://www.yelp.com/biz/we-cantine-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;15;[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'thai', 'title': 'Thai'}];4.5;{'latitude': 48.85983, 'longitude': 2.34608};[];;{'address1': '7 rue des Déchargeurs', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['7 rue des Déchargeurs', '75001 Paris', 'France']};+33142614104;+33 1 42 61 41 04;365.29887892540603
533;2b1VL9X67L0T68gVeQ8FrA;inaro-paris-10;Inaro;https://s3-media1.fl.yelpcdn.com/bphoto/vdk463oAZthcVENwq3NLFw/o.jpg;False;https://www.yelp.com/biz/inaro-paris-10?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;85;[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}];4.5;{'latitude': 48.868423, 'longitude': 2.361196};[];€€;{'address1': '38 rue René Boulanger', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75010', 'country': 'FR', 'state': '75', 'display_address': ['38 rue René Boulanger', '75010 Paris', 'France']};+33983079252;+33 9 83 07 92 52;1567.8159637344002
534;Bi8d03e8wZhAwZlpndNlTA;le-petit-celestin-paris-2;Le Petit Celestin;https://s3-media2.fl.yelpcdn.com/bphoto/sCP5xOO8mzb9U5Y7yfdIcw/o.jpg;False;https://www.yelp.com/biz/le-petit-celestin-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;12;[{'alias': 'french', 'title': 'French'}];4.0;{'latitude': 48.8521, 'longitude': 2.36113};[];€€€;{'address1': '12 quai des Célestins', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75004', 'country': 'FR', 'state': '75', 'display_address': ['12 quai des Célestins', '75004 Paris', 'France']};+33142722081;+33 1 42 72 20 81;1769.2578892219021
535;cHpP18vvwdctEsAqIp0U1w;la-corte-paris;La Corte;https://s3-media4.fl.yelpcdn.com/bphoto/WqxeYCR5e2gqi35328qsIA/o.jpg;False;https://www.yelp.com/biz/la-corte-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;45;[{'alias': 'italian', 'title': 'Italian'}];4.5;{'latitude': 48.86534, 'longitude': 2.33106};[];€€€;{'address1': '320 rue Saint-Honoré', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['320 rue Saint-Honoré', '75001 Paris', 'France']};+33142604527;+33 1 42 60 45 27;893.9856678032265
536;cyp5ozhe7ZPf7C_D4nFcjg;pedra-alta-paris-5;Pedra Alta;https://s3-media1.fl.yelpcdn.com/bphoto/nqT0kK2Sv3LBpSEbFUMCvw/o.jpg;False;https://www.yelp.com/biz/pedra-alta-paris-5?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;24;[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'portuguese', 'title': 'Portuguese'}];4.5;{'latitude': 48.8546785972737, 'longitude': 2.36826550215483};[];€€€;{'address1': '11 boulevard Beaumarchais', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75004', 'country': 'FR', 'state': '75', 'display_address': ['11 boulevard Beaumarchais', '75004 Paris', 'France']};+33140240473;+33 1 40 24 04 73;2075.1127294010867
537;1oxoB7psIur4Lry-KwdvSQ;le-bouquet-des-archives-paris-2;Le Bouquet des Archives;https://s3-media1.fl.yelpcdn.com/bphoto/WIlaoCoNm199mS7_W4ZuTg/o.jpg;False;https://www.yelp.com/biz/le-bouquet-des-archives-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;22;[{'alias': 'brasseries', 'title': 'Brasseries'}];4.0;{'latitude': 48.85936, 'longitude': 2.355931};[];€€;{'address1': '31 rue des Archives', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75004', 'country': 'FR', 'state': '75', 'display_address': ['31 rue des Archives', '75004 Paris', 'France']};+33142720849;+33 1 42 72 08 49;1048.8834948719243
538;JB7J97Y33N4g3QHP-8xEJA;comptoir-gourmet-paris;Comptoir Gourmet;https://s3-media2.fl.yelpcdn.com/bphoto/af07lYgmbOU9T5pBnowqtw/o.jpg;False;https://www.yelp.com/biz/comptoir-gourmet-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;47;[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'french', 'title': 'French'}];4.5;{'latitude': 48.86009, 'longitude': 2.35457};[];€€;{'address1': '51 rue du Temple', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75004', 'country': 'FR', 'state': '75', 'display_address': ['51 rue du Temple', '75004 Paris', 'France']};+33184172407;+33 1 84 17 24 07;932.1794575680836
539;sbAh3I9BO_otoXj9KfMuUw;nove-paris;Nove;https://s3-media4.fl.yelpcdn.com/bphoto/FdY5RHEVVqUMezxj-69CGA/o.jpg;False;https://www.yelp.com/biz/nove-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;35;[{'alias': 'italian', 'title': 'Italian'}];4.5;{'latitude': 48.852512, 'longitude': 2.374132};[];€€;{'address1': '9 rue de Charonne', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75011', 'country': 'FR', 'state': '75', 'display_address': ['9 rue de Charonne', '75011 Paris', 'France']};+33143578326;+33 1 43 57 83 26;2564.8930148183767
540;nqS3HlV3QbQDv-MdMvsaRw;la-coopérative-paris-5;La Coopérative;https://s3-media2.fl.yelpcdn.com/bphoto/CbRrzeueMpuYk1eGFqBaJg/o.jpg;False;https://www.yelp.com/biz/la-coop%C3%A9rative-paris-5?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;36;[{'alias': 'brasseries', 'title': 'Brasseries'}];3.5;{'latitude': 48.86046, 'longitude': 2.34223};[];€€;{'address1': '85 Rue Rivoli', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['85 Rue Rivoli', '75001 Paris', 'France']};+33142601089;+33 1 42 60 10 89;166.74567446331108
541;went0VaMbQc6XSOi_OJteg;le-café-de-la-nouvelle-mairie-paris;Le Café de la Nouvelle Mairie;https://s3-media1.fl.yelpcdn.com/bphoto/m2xgTESq5o7sJGnP4GK8MQ/o.jpg;False;https://www.yelp.com/biz/le-caf%C3%A9-de-la-nouvelle-mairie-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;41;[{'alias': 'french', 'title': 'French'}];4.0;{'latitude': 48.84541, 'longitude': 2.34485};[];€€;{'address1': '19 rue des Fossés-Saint-Jacques', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75005', 'country': 'FR', 'state': '75', 'display_address': ['19 rue des Fossés-Saint-Jacques', '75005 Paris', 'France']};+33144070441;+33 1 44 07 04 41;1844.6955209327994
542;i5uF8n-W6oVh1KE0lbMR7g;tavola-di-gio-paris;Tavola di Gio;https://s3-media4.fl.yelpcdn.com/bphoto/GRUJoKiEX2kXVgDRutnhgQ/o.jpg;False;https://www.yelp.com/biz/tavola-di-gio-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;12;[{'alias': 'restaurants', 'title': 'Restaurants'}];4.5;{'latitude': 48.8415, 'longitude': 2.3297};[];€€;{'address1': '210 Boulevard Raspail', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75014', 'country': 'FR', 'state': '75', 'display_address': ['210 Boulevard Raspail', '75014 Paris', 'France']};+33143354717;+33 1 43 35 47 17;2450.4359883969996
543;1MNN-H1t_0LxF2CX6HhTdA;restaurant-sichuan-paris;Restaurant Sichuan;https://s3-media1.fl.yelpcdn.com/bphoto/sgv1mwCgYfmsXkRdJt1IrA/o.jpg;False;https://www.yelp.com/biz/restaurant-sichuan-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;3;[{'alias': 'szechuan', 'title': 'Szechuan'}];5.0;{'latitude': 48.845648, 'longitude': 2.349218};[];;{'address1': '33 rue Descartes', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75005', 'country': 'FR', 'state': '75', 'display_address': ['33 rue Descartes', '75005 Paris', 'France']};+33142399067;+33 1 42 39 90 67;1885.9814473364731
544;bQ7-Xg0miwTiVLPUZ0oupQ;jixiaos-buns-paris-2;Jixiao's Buns;https://s3-media1.fl.yelpcdn.com/bphoto/6Xfl12dQ9M2briXJd8gd3Q/o.jpg;False;https://www.yelp.com/biz/jixiaos-buns-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;8;[{'alias': 'chinese', 'title': 'Chinese'}];4.5;{'latitude': 48.85412, 'longitude': 2.3433};[];;{'address1': '21 quai des Grands Augustins', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['21 quai des Grands Augustins', '75006 Paris', 'France']};+33142027737;+33 1 42 02 77 37;880.2574444317394
545;NR6BAwwI96WZt7cP-PmsmQ;aux-castelblangeois-paris-2;Aux Castelblangeois;https://s3-media1.fl.yelpcdn.com/bphoto/Pb_7g7cbNtJsVQNl4rrnbA/o.jpg;False;https://www.yelp.com/biz/aux-castelblangeois-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;28;[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}];4.0;{'latitude': 48.86225, 'longitude': 2.33939};[];€;{'address1': '168 Rue Saint-Honoré', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['168 Rue Saint-Honoré', '75001 Paris', 'France']};+33142607740;+33 1 42 60 77 40;201.14236316757928
546;SDstObD-IS_TwMzBv6p9pA;café-bords-de-seine-paris-2;Café Bords de Seine;https://s3-media3.fl.yelpcdn.com/bphoto/esmCzANosnFmVfbf24dQhg/o.jpg;False;https://www.yelp.com/biz/caf%C3%A9-bords-de-seine-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;52;[{'alias': 'french', 'title': 'French'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}];3.5;{'latitude': 48.85756272, 'longitude': 2.34699379};[];€€;{'address1': '1 place du Chatelet', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['1 place du Chatelet', '75001 Paris', 'France']};+33142337927;+33 1 42 33 79 27;621.3675911077383
547;e9WMdhiFDm6DaovVPQe67w;ristorante-national-paris;Ristorante National;https://s3-media2.fl.yelpcdn.com/bphoto/E2t8NJxPR8EaaD04hAUnqA/o.jpg;False;https://www.yelp.com/biz/ristorante-national-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;3;[{'alias': 'italian', 'title': 'Italian'}];4.0;{'latitude': 48.865738, 'longitude': 2.353076};[];;{'address1': '243 rue Saint-Martin', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75003', 'country': 'FR', 'state': '75', 'display_address': ['243 rue Saint-Martin', '75003 Paris', 'France']};+33180972280;+33 1 80 97 22 80;903.1252788885207
548;arT8b1fhGKwMzZ4WsaXUww;eggs-et-co-paris;Eggs & Co;https://s3-media1.fl.yelpcdn.com/bphoto/JoMTSRKtvYO4PluG-rOltA/o.jpg;False;https://www.yelp.com/biz/eggs-et-co-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;384;[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}];4.5;{'latitude': 48.853123, 'longitude': 2.331244};[];€€;{'address1': '11 rue Bernard Palissy', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['11 rue Bernard Palissy', '75006 Paris', 'France']};+33145440252;+33 1 45 44 02 52;1265.5420697108445
549;-uBoF0BEyAMcTKLyyZ0tjg;maison-de-la-lozère-paris;Maison de la Lozère;https://s3-media4.fl.yelpcdn.com/bphoto/7WP9bLj3FEBGbFzg0Vrbmg/o.jpg;False;https://www.yelp.com/biz/maison-de-la-loz%C3%A8re-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;34;[{'alias': 'french', 'title': 'French'}];4.5;{'latitude': 48.852613, 'longitude': 2.3430142};[];€€€;{'address1': '4 rue Hautefeuille', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['4 rue Hautefeuille', '75006 Paris', 'France']};+33143542664;+33 1 43 54 26 64;1041.1140831641083
550;SDstObD-IS_TwMzBv6p9pA;café-bords-de-seine-paris-2;Café Bords de Seine;https://s3-media3.fl.yelpcdn.com/bphoto/esmCzANosnFmVfbf24dQhg/o.jpg;False;https://www.yelp.com/biz/caf%C3%A9-bords-de-seine-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;52;[{'alias': 'french', 'title': 'French'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}];3.5;{'latitude': 48.85756272, 'longitude': 2.34699379};[];€€;{'address1': '1 place du Chatelet', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['1 place du Chatelet', '75001 Paris', 'France']};+33142337927;+33 1 42 33 79 27;621.3675911077383
551;e9WMdhiFDm6DaovVPQe67w;ristorante-national-paris;Ristorante National;https://s3-media2.fl.yelpcdn.com/bphoto/E2t8NJxPR8EaaD04hAUnqA/o.jpg;False;https://www.yelp.com/biz/ristorante-national-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;3;[{'alias': 'italian', 'title': 'Italian'}];4.0;{'latitude': 48.865738, 'longitude': 2.353076};[];;{'address1': '243 rue Saint-Martin', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75003', 'country': 'FR', 'state': '75', 'display_address': ['243 rue Saint-Martin', '75003 Paris', 'France']};+33180972280;+33 1 80 97 22 80;903.1252788885207
552;arT8b1fhGKwMzZ4WsaXUww;eggs-et-co-paris;Eggs & Co;https://s3-media1.fl.yelpcdn.com/bphoto/JoMTSRKtvYO4PluG-rOltA/o.jpg;False;https://www.yelp.com/biz/eggs-et-co-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;384;[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}];4.5;{'latitude': 48.853123, 'longitude': 2.331244};[];€€;{'address1': '11 rue Bernard Palissy', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['11 rue Bernard Palissy', '75006 Paris', 'France']};+33145440252;+33 1 45 44 02 52;1265.5420697108445
553;-uBoF0BEyAMcTKLyyZ0tjg;maison-de-la-lozère-paris;Maison de la Lozère;https://s3-media4.fl.yelpcdn.com/bphoto/7WP9bLj3FEBGbFzg0Vrbmg/o.jpg;False;https://www.yelp.com/biz/maison-de-la-loz%C3%A8re-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;34;[{'alias': 'french', 'title': 'French'}];4.5;{'latitude': 48.852613, 'longitude': 2.3430142};[];€€€;{'address1': '4 rue Hautefeuille', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['4 rue Hautefeuille', '75006 Paris', 'France']};+33143542664;+33 1 43 54 26 64;1041.1140831641083
