business_id;name;address;city;state;postal_code;latitude;longitude;stars;review_count;is_open;attributes;categories;hours
9X1_a2DQwBtXza-U1CfA1g;Century Auto Body;108 Bala Ave;Bala Cynwyd;PA;19004;40.0035262;-75.2315294;4.0;13;1;;Automotive, Auto Repair;{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '9:0-12:0'}
0Up4mOWP588Leb_dqoDiYQ;Rogers & Hollands® Jewelers;18 S County Center Way;St. Louis;MO;63129;38.5062356465;-90.3315210422;4.0;7;1;"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}";Watches, Jewelry Repair, Local Services, Shopping, Jewelry, Bridal;{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-18:0'}
wFXwmrlV8TiBS4Ac2-W_9g;MOSI Food Truck Rally;4801 East Fowler Ave;Tampa;FL;33617;28.0536294;-82.4044188;3.5;10;0;"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}";Festivals, Arts & Entertainment, Local Flavor, Restaurants, Food Stands;{'Friday': '18:0-22:0'}
ifjluUv4VASwmFqEp8cWlQ;Marty's Pizza;2733 De La Vina St;Santa Barbara;CA;93105;34.4362361;-119.7261474;4.0;64;1;"{'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""'average'"", 'HasTV': 'True', 'BusinessParking': ""{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': None, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}""}";Pizza, Restaurants;{'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:30'}
bNJSy64VXxQ3RZ8tNpM-fA;Parasailing The Pass;12754 Kingfish Dr;Treasure Island;FL;33706;27.7823648981;-82.7816953479;5.0;16;1;"{'GoodForKids': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}";Active Life, Parasailing, Beaches, Boating;{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}
9RoAU2wAlH63Non9qrx3xQ;Gary's World of Wellness;4 W Mount Kirk Ave;Norristown;PA;19403;40.154956;-75.4013789;4.0;13;0;"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'Caters': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'False'}";Fitness & Instruction, Food, Shopping, Health & Medical, Beauty & Spas, Cosmetics & Beauty Supply, Active Life, Yoga, Specialty Food, Health Markets, Vitamins & Supplements;{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-15:0', 'Sunday': '10:0-16:0'}
MlEhwiOJpKe7VuO-IDCZqg;Azure Hair Studio;1519 W Grove St;Boise;ID;83702;43.6192496;-116.2135189;4.5;9;1;"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'Smoking': ""u'outdoor'""}";Eyebrow Services, Hair Salons, Makeup Artists, Beauty & Spas;{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}
bPPy7yNFfb-6N_bHkn1qAw;Taste of the Caribbean;;Indianapolis;IN;46201;39.7733919;-86.0860599;3.0;17;1;"{'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'HasTV': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'very_loud'""}";Restaurants, Caribbean, Food Trucks, Food;{'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0'}
i_cFU5_dQexbjJA9rmf_WA;Marcie Blaine;108 S 13th St;Philadelphia;PA;19107;39.950036;-75.162158;3.5;8;1;"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}";Desserts, Specialty Food, Food, Chocolatiers & Shops;
tUl_Lq8dM3T-NnM-u3szSg;Damaso Painting;;Philadelphia;PA;19124;40.0149445;-75.0903154;5.0;7;1;{'BusinessAcceptsCreditCards': 'False'};Carpenters, Pressure Washers, Wallpapering, Home Services, Painters;{'Monday': '0:0-0:0', 'Tuesday': '8:0-16:30', 'Wednesday': '8:0-16:30', 'Thursday': '8:0-16:30', 'Friday': '8:0-16:30', 'Saturday': '8:0-16:30'}
bTC3m_GPWBp92Y5TTReyTA;Taco Truck Stl;2737 Cherokee;Saint Louis;MO;63118;38.5939549;-90.2291931;2.5;10;0;"{'Alcohol': ""'none'"", 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'False', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True'}";Food, Mexican, Restaurants, Food Trucks;{'Monday': '15:0-22:0', 'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-1:30', 'Friday': '11:0-1:30', 'Saturday': '11:0-1:30', 'Sunday': '11:0-21:0'}
Z3EIfrkSmOmE4hnc1BRo5w;JCPenney;3301 Veterans Memorial Blvd;Metairie;LA;70002;30.006267;-90.158554;3.0;23;1;"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}";Baby Gear & Furniture, Fashion, Appliances, Women's Clothing, Shopping, Shopping Centers, Department Stores, Children's Clothing, Home & Garden, Men's Clothing;{'Tuesday': '7:0-22:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '7:0-18:0'}
wQjhFPMKwN_z85aPEn6V4Q;Thai Tanic;202 Market Pl;Montgomeryville;PA;18936;40.2501841838;-75.2433013916;3.0;8;0;"{'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False'}";Restaurants, Thai, Food, Specialty Food, Ethnic Food;
516L9-ZWyqVgzqjP5uW7Jg;The Corner Cafe and Deli;100 S Ashley Dr, Ste 220;Tampa;FL;33602;27.9444574;-82.4578244;4.0;6;1;"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False'}";Sandwiches, Cafes, Burgers, Food, Restaurants;{'Monday': '7:30-15:0', 'Tuesday': '7:30-15:0', 'Wednesday': '7:30-15:0', 'Thursday': '7:30-15:0', 'Friday': '7:30-15:0'}
KDcHC6Es_jv4tloj0NP6gA;Family Air;2021 E 12th St;Tucson;AZ;85719;32.2201995;-110.9415829;4.5;116;1;{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'};Home Services, Heating & Air Conditioning/HVAC;{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '8:0-17:0'}
7mpYTDb24SywNMRn3yeakQ;The Twisted Tail;509 S 2nd St;Philadelphia;PA;19147;39.9418766;-75.1451988;4.0;604;1;"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'False', 'WiFi': ""u'free'"", 'GoodForDancing': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'HappyHour': 'True', 'RestaurantsDelivery': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'ByAppointmentOnly': 'False', 'Smoking': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': True, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'RestaurantsPriceRange2': '2'}";Event Planning & Services, Whiskey Bars, American (New), American (Traditional), Venues & Event Spaces, Bars, Nightlife, Restaurants;{'Monday': '0:0-0:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '16:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '10:0-2:0'}
_WRe3ql2DI_h3htr77Siew;The Office;248 W 1st St;Reno;NV;89501;39.524816;-119.8160819;5.0;7;1;"{'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'HappyHour': 'True', 'HasTV': 'False', 'BestNights': ""{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': True, u'saturday': False, u'sunday': False}"", 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Smoking': ""u'outdoor'"", 'BikeParking': 'False', 'BusinessAcceptsBitcoin': 'False', 'Alcohol': ""u'full_bar'"", 'CoatCheck': 'False', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{u'valet': False, u'garage': True, u'street': True, u'lot': False, u'validated': False}"", 'WheelchairAccessible': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}";Nightlife, Lounges, Bars;{'Tuesday': '16:30-23:30', 'Wednesday': '16:30-23:30', 'Thursday': '16:30-23:30', 'Friday': '16:30-23:30', 'Saturday': '16:30-23:30', 'Sunday': '16:30-23:30'}
NpglDX_FUp3ybEzbBp4qhw;Summer Palace Chinese Restaurant;13399 Olive Blvd;Chesterfield;MO;63017;38.6811546;-90.496384;2.5;9;0;"{'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""'quiet'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True'}";Restaurants, Chinese;{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '12:0-21:30', 'Sunday': '16:30-21:0'}
iEC0VzHM2hQ13wM7c0QwgQ;Metro Diner;2390 E Lincoln Hwy;Langhorne;PA;19047;40.180187;-74.87527;3.5;56;1;"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': None, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': None}"", 'RestaurantsTakeOut': 'True'}";American (Traditional), Restaurants, Diners, Breakfast & Brunch;{'Monday': '0:0-0:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '7:0-14:30', 'Friday': '7:0-14:30', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}
34YgAnnZAPOeu8E-6IESJQ;Think Box Photography;;Boise;ID;83704;43.6320897;-116.2863998;5.0;14;1;{'BusinessAcceptsCreditCards': 'False', 'BusinessAcceptsBitcoin': 'False'};Session Photography, Photographers, Pets, Pet Services, Event Planning & Services, Pet Photography, Real Estate Services, Real Estate Photography, Event Photography, Real Estate, Home Services;{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}
dK_qONtd5z73i6fQ1BTrTA;Draino;2700 S Marshal;Philadelphia;PA;19148;39.9150107;-75.1585852;3.0;10;1;{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'};Plumbing, Home Services;{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}
_raU4FUxWzx30V6DCDSKiA;Fleet Feet Sports;504 Old Smizer Mill Rd;Fenton;MO;63026;38.5147339;-90.4494905;5.0;8;0;"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '3'}";Sporting Goods, Shoe Stores, Shopping, Fashion;{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-17:0', 'Sunday': '12:0-17:0'}
OlD8UoHqrKnLoZUFxuas_w;The Hip Hop Sandwich Shop;10470 Northcliffe Blvd;Spring Hill;FL;34608;28.4934721999;-82.546930168;2.5;5;1;{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'};Sandwiches, Restaurants;{'Monday': '7:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}
C43IEVBroD_3YiumPPLLdQ;Half Price Books;4709 E 82nd St;Indianapolis;IN;46250;39.9048037;-86.0898087;4.0;48;1;"{'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True'}";Books, Mags, Music & Video, Comic Books, Shopping, Bookstores;{'Monday': '10:0-20:0', 'Tuesday': '10:0-16:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-18:0'}
xDEee0p41GueCDN0EAp-YA;Phone Repair Philly - Center City;1528 Walnut St, Ste 1200;Philadelphia;PA;19102;39.949485;-75.1673521;4.5;106;1;{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': 'None', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'ByAppointmentOnly': 'False'};Shopping, Electronics Repair, Local Services, IT Services & Computer Repair, Mobile Phone Repair, Mobile Phone Accessories, Mobile Phones;{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}
eq4xYdVExp3jLYAZ71uvPA;Fetch Academy & Dog Resort;4340 W 96th St, Ste 100;Indianapolis;IN;46268;39.926237738;-86.2348430873;3.5;10;1;;Pet Groomers, Pet Sitting, Pets, Pet Services, Pet Training;{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '17:0-18:0', 'Sunday': '7:0-12:0'}
LFPJXiuM357JZ-d0vv6yxw;Wildout Animal & Pest Removal Tampa;13815 Cypress Village Cir;Tampa;FL;33618;28.0720088;-82.5109518;5.0;8;1;{'BusinessAcceptsCreditCards': 'True'};Pest Control, Wildlife Control, Local Services, Gutter Services, Insulation Installation, Home Services;{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-12:0'}
NIV7uxsE8rn8cB1t-FsJHg;Saint Marys Medical Group;6225 Sharlands Ave;Reno;NV;89523;39.51769;-119.882714;2.5;26;1;{'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'True'};Health & Medical, Urgent Care, Doctors;{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}
qsCLpTsXayYMJ3-lJj_fyA;Pretty In Paint;18841 State Rd 54;Lutz;FL;33558;28.1943032;-82.4986764;4.5;8;0;"{'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}";Home Decor, Arts & Crafts, Kids Activities, Party & Event Planning, Active Life, Home & Garden, Event Planning & Services, Shopping;{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:30-17:0'}
D7z_V6E8cxXghSRcHAmUPg;La Bella China Restaurant;5680 S 12th Ave;Tucson;AZ;85706;32.149473;-110.9781864;4.0;92;1;"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'Alcohol': ""'beer_and_wine'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True'}";Restaurants, Chinese;{'Tuesday': '11:0-19:30', 'Wednesday': '11:0-19:30', 'Thursday': '11:0-19:30', 'Friday': '11:0-19:30', 'Saturday': '11:0-19:30'}
u4cktT_mzitYexUsr_vKsw;Digestive Diseases Associates of Tampa Bay;876 S Parsons Ave;Brandon;FL;33511;27.9263727;-82.2859355;2.0;11;1;{'ByAppointmentOnly': 'True'};Doctors, Health & Medical;
uW2oyOCEN3RgS7j2MfUIkg;The Bearded Lady Barbershop;2122 Magazine St;New Orleans;LA;70130;29.9297373;-90.0761184;4.5;46;1;{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BikeParking': 'True'};Barbers, Beauty & Spas;{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-17:0'}
gb7JjRJtzWDsIWpJihZhBQ;McDonald's;417 N Broadway;Pennsville;NJ;08070;39.6773020944;-75.4953995347;2.0;20;1;"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'NoiseLevel': ""'average'"", 'Caters': 'False', 'DriveThru': 'True', 'HasTV': 'True'}";Food, Burgers, Restaurants, Coffee & Tea, Fast Food;{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}
JPm93BlP-UHYPqFgK66JUw;Local Links;533 Station Ave;Haddon Heights;NJ;08035;39.8826936;-75.0583844;4.5;70;1;"{'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'BikeParking': 'True', 'Alcohol': ""'none'"", 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'Caters': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'Corkage': 'False', 'BYOB': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{u'divey': False, u'hipster': True, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{u'breakfast': True, u'brunch': None, u'lunch': None, u'dinner': None, u'latenight': False, u'dessert': False}""}";Coffee & Tea, Restaurants, American (New), Food, Cafes, Breakfast & Brunch;{'Monday': '10:0-19:0', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:0-20:0', 'Saturday': '8:0-18:0', 'Sunday': '9:0-16:0'}
c9xE6CyePzE1gONFxpTJWw;Appliance Center;14012 N Florida Ave;Tampa;FL;33613;28.0745649;-82.4599126;4.5;11;1;{'BusinessAcceptsCreditCards': 'True'};Appliances & Repair, Local Services;{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-12:0'}
Xj0SIY3dprQ4ZZ0lz8YmGw;Sam's Plaza Shoe Repair;833 W Trenton Ave;Morrisville;PA;19067;40.2083354009;-74.7994599431;4.5;9;1;{'BusinessAcceptsCreditCards': 'False'};Local Services, Shoe Repair;{'Monday': '0:0-0:0', 'Tuesday': '6:0-18:0', 'Wednesday': '6:0-18:0', 'Thursday': '6:0-18:0', 'Friday': '6:0-18:0', 'Saturday': '6:0-16:0', 'Sunday': '0:0-0:0'}
-DXNvQLhKwunHzg8OjkwXA;Northeast Auto Service;5155 E 65th St;Indianapolis;IN;46220;39.875143;-86.0824;4.5;54;1;"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}";Automotive, Auto Repair;{'Monday': '7:30-18:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-18:0', 'Saturday': '8:0-14:0'}
