business_id;review_id;text;rating;time_created;user_id;corrected_text;translated_text;label;sentiment_vader;sentiment_tokenizer;preprocessed_text;Topic_Title;sentiment_resultsBert;sentiment_resultsBert_label;cnn_sentiment_label
InDDoIYyj_jSkGxG5mFM6A;LlWJjRexUvLKa-6Whnhx0A;"Quiet and excellent service of perfect onion soup the broth was excellent. 
Nicely done Supreme of Chicken.
delicious bread. 
Try you will enjoy.";5;2022-10-23 11:46:58;d1cvG8jTsx0iAEl9iA0m5Q;Quiet and excellent service of perfect onion soup the broth was excellent. 'Nicely done, Supreme of Chicken  delicious bread. A try you will enjoy.;"Quiet and excellent service of perfect onion soup the broth was excellent. 
Nicely done Supreme of Chicken.
delicious bread. 
Try you will enjoy.";2;positive;positive;quiet excellent service perfect onion soup broth excellent nicely supreme chicken delicious bread try enjoy quiet_excellent excellent_service service_perfect perfect_onion onion_soup soup_broth broth_excellent excellent_nicely nicely_do do_supreme supreme_chicken chicken_delicious delicious_bread bread_try try_enjoy quiet_excellent_service excellent_service_perfect service_perfect_onion perfect_onion_soup onion_soup_broth soup_broth_excellent broth_excellent_nicely excellent_nicely_do nicely_do_supreme do_supreme_chicken supreme_chicken_delicious chicken_delicious_bread delicious_bread_try bread_try_enjoy;Recommended about Food & Service;2;positive;positive
3me9XRKAiQVp9eA5egKwkA;h0QxPAm6brvWDz3ANEU7lA;"The food was great, the service was fantastic, the view is unparalleled. 

I see some reviews slamming the food, but it really was delicious. The standouts...";5;2023-11-16 21:11:26;1u39G3oPhJnMZwfqsQYDhg;The food was great, the service was fantastic, the view is unparalleled.  I see some reviews slamming the food, but it really was delicious.;"The food was great, the service was fantastic, the view is unparalleled. 

I see some reviews slamming the food, but it really was delicious. The standouts...";2;positive;positive;food great service fantastic view unparalleled see review slam food really delicious food_great great_service service_fantastic fantastic_view view_unparalleled unparalleled_see see_review review_slam slam_food food_really really_delicious food_great_service great_service_fantastic service_fantastic_view fantastic_view_unparalleled view_unparalleled_see unparalleled_see_review see_review_slam review_slam_food slam_food_really food_really_delicious;Recommended about Food & Service;2;positive;positive
3me9XRKAiQVp9eA5egKwkA;1L9EZoxzqm4zuEbF6ZxTDw;It was quite an experience that won't be soon forgotten. I booked 3 months in advance and was a few days late from the day reservations opened up online for...;4;2023-12-29 18:59:13;nukHB966VEakl6heCicFTw;It was quite an experience that won't be soon forgotten. I booked a flight in advance and was a few days late from the day. reservations opened up online for 45 hours.;It was quite an experience that won't be soon forgotten. I booked 3 months in advance and was a few days late from the day reservations opened up online for...;2;positive;negative;quite experience wo soon forget booked flight advance day late day reservation open online 45 hour quite_experience experience_wo wo_soon soon_forget forget_booked booked_flight flight_advance advance_day day_late late_day day_reservation reservation_open open_online online_45 45_hour quite_experience_wo experience_wo_soon wo_soon_forget soon_forget_booked forget_booked_flight booked_flight_advance flight_advance_day advance_day_late day_late_day late_day_reservation day_reservation_open reservation_open_online open_online_45 online_45_hour;Restaurant with Reservation;2;positive;negative
3me9XRKAiQVp9eA5egKwkA;ETF8N1fEWdy2hxpiMhi_pA;OMG Food, service, the views, everything Once in a lifetime experience. We went for 123123 and could've not asked for a better last meal of the year;5;2024-01-12 04:37:10;RxL9m5RPccBuPrn1myp2tg;OMG Food, drink, service, and views, 'Everything once in a lifetime' experience. We went for 123123 and could've not asked for a better last meal of the year.;OMG Food, service, the views, everything Once in a lifetime experience. We went for 123123 and could've not asked for a better last meal of the year;2;positive;positive;omg food drink service view everything lifetime experience 123123 ask well last meal year omg_food food_drink drink_service service_view view_everything everything_lifetime lifetime_experience experience_go go_123123 123123_ask ask_well well_last last_meal meal_year omg_food_drink food_drink_service drink_service_view service_view_everything view_everything_lifetime everything_lifetime_experience lifetime_experience_go experience_go_123123 go_123123_ask 123123_ask_well ask_well_last well_last_meal last_meal_year;Recommended about Food & Service;2;positive;negative
Aq_Bik-n7vJv4IyMPbSo9g;dKL6H4H6M06wRycISCOjTw;Incredible food steak tartare, bone marrow, steak, frites, salad and incredible service. Wonderful natural wine selection and suggestions from the staff....;5;2023-11-15 10:39:26;ULdXcteDri4gdobiHsxj9Q;Incredible food, steak, tartare, and bone marrow, a steak, a frites, a salad and incredible service. Wonderful natural wine selection and suggestions from the staff.;Incredible food steak tartare, bone marrow, steak, frites, salad and incredible service. Wonderful natural wine selection and suggestions from the staff....;2;positive;positive;incredible food steak tartare bone marrow steak frites salad incredible service wonderful natural wine selection suggestion staff incredible_food food_steak steak_tartare tartare_bone bone_marrow marrow_steak steak_frites frites_salad salad_incredible incredible_service service_wonderful wonderful_natural natural_wine wine_selection selection_suggestion suggestion_staff incredible_food_steak food_steak_tartare steak_tartare_bone tartare_bone_marrow bone_marrow_steak marrow_steak_frites steak_frites_salad frites_salad_incredible salad_incredible_service incredible_service_wonderful service_wonderful_natural wonderful_natural_wine natural_wine_selection wine_selection_suggestion selection_suggestion_staff;Recommended about Food & Service;2;positive;positive
Aq_Bik-n7vJv4IyMPbSo9g;pAmrWzA8BckChOmpmeEOsg;Cute spot in Republique. I love the charm of these small restaurants throughout the city. We enjoyed some traditional French cuisine  tartare, escargot and...;4;2023-06-10 03:36:19;vGe22FBPeP-woeKnal4ieQ;I love the charm of these small restaurants throughout the city. We enjoyed some traditional French cuisine, tartare, and escargot, and...;Cute spot in Republique. I love the charm of these small restaurants throughout the city. We enjoyed some traditional French cuisine  tartare, escargot and...;2;positive;positive;love charm small throughout city enjoy traditional french cuisine tartare escargot love_charm charm_small small_restaurant restaurant_throughout throughout_city city_enjoy enjoy_traditional traditional_french french_cuisine cuisine_tartare tartare_escargot love_charm_small charm_small_restaurant small_restaurant_throughout restaurant_throughout_city throughout_city_enjoy city_enjoy_traditional enjoy_traditional_french traditional_french_cuisine french_cuisine_tartare cuisine_tartare_escargot;French Food;2;positive;positive
Aq_Bik-n7vJv4IyMPbSo9g;bhf8_EWWa6zUJ8zCv5BUZA;Gf wanted to have a good steak dinner, so searched up good steak restaurants on Paris and settled on this one. Service was excellent and it was a solid...;4;2023-04-05 18:48:06;SY8QZRRikuRRLoPE-1KzPA;I wanted to have a good steak dinner, so searched for good steak restaurants in Paris and settled on this one. The Service was excellent and it was a solid meal.;Gf wanted to have a good steak dinner, so searched up good steak restaurants on Paris and settled on this one. Service was excellent and it was a solid...;2;positive;positive;good steak dinner search good steak settle service excellent solid meal want_good good_steak steak_dinner dinner_search search_good good_steak steak_restaurant restaurant_settle settle_service service_excellent excellent_solid solid_meal want_good_steak good_steak_dinner steak_dinner_search dinner_search_good search_good_steak good_steak_restaurant steak_restaurant_settle restaurant_settle_service settle_service_excellent service_excellent_solid excellent_solid_meal;Restaurant with Reservation;2;positive;positive
rDyAizc19FdR7m27e6FVdQ;s87noCrGrqSRTHFidefRqA;"Yeah.    Emily may have eaten here while in Paris, but I highly doubt the actors did. 
The first waitress who helped me was super friendly and had a smile...";1;2023-07-27 07:59:42;f5ow_HP4LMYy4q6SrLTIiQ;Yeah. Emily may have eaten here while in Paris, but I highly doubt the actors did. The first waitress who helped her was super friendly and had a smiley-face favicon attached to her face.;"Yeah.    Emily may have eaten here while in Paris, but I highly doubt the actors did. 
The first waitress who helped me was super friendly and had a smile...";0;positive;positive;yeah emily may eat highly doubt actor first waitress help super friendly smileyface favicon attach face yeah_emily emily_may may_eat eat_highly highly_doubt doubt_actor actor_first first_waitress waitress_help help_super super_friendly friendly_smileyface smileyface_favicon favicon_attach attach_face yeah_emily_may emily_may_eat may_eat_highly eat_highly_doubt highly_doubt_actor doubt_actor_first actor_first_waitress first_waitress_help waitress_help_super help_super_friendly super_friendly_smileyface friendly_smileyface_favicon smileyface_favicon_attach favicon_attach_face;French Food;0;negative;positive
rDyAizc19FdR7m27e6FVdQ;fHljXB-O9xMb87vNEsbNXQ;Food Concierge at Hotel du Louvre recommended this restaurant. We were disappointed. Nothing was great. Everything was mediocre. Had a steak and potatoes,...;2;2017-07-09 22:23:18;otqZbv46EwDVw0mwpFD1kQ;The Food Concierge at Hotel du Louvre recommended this restaurant. 'We were disappointed. 'Nothing was great.’ Everything was mediocre. I had a steak and potatoes.;Food Concierge at Hotel du Louvre recommended this restaurant. We were disappointed. Nothing was great. Everything was mediocre. Had a steak and potatoes,...;0;negative;negative;food concierge hotel du louvre recommend disappointed nothing great everything mediocre steak potato food_concierge concierge_hotel hotel_du du_louvre louvre_recommend recommend_disappointed disappointed_nothing nothing_great great_everything everything_mediocre mediocre_steak steak_potato food_concierge_hotel concierge_hotel_du hotel_du_louvre du_louvre_recommend louvre_recommend_disappointed recommend_disappointed_nothing disappointed_nothing_great nothing_great_everything great_everything_mediocre everything_mediocre_steak mediocre_steak_potato;French Food;0;negative;neutral
rDyAizc19FdR7m27e6FVdQ;9E1LCZdH54yDErhNxeCPdA;Convenient location and excellent meal.  Good service and nice ambiance.  I definitely recommend Bistrot Valois.;5;2021-12-04 07:29:12;e3cezqVRgQif8cyaZin1Tg;Convenient location and excellent meal. Good service and nice ambiance. I definitely recommend Bistrot Valois.;Convenient location and excellent meal.  Good service and nice ambiance.  I definitely recommend Bistrot Valois.;2;positive;positive;convenient location excellent meal good service nice ambiance definitely recommend bistrot valois convenient_location location_excellent excellent_meal meal_good good_service service_nice nice_ambiance ambiance_definitely definitely_recommend recommend_bistrot bistrot_valois convenient_location_excellent location_excellent_meal excellent_meal_good meal_good_service good_service_nice service_nice_ambiance nice_ambiance_definitely ambiance_definitely_recommend definitely_recommend_bistrot recommend_bistrot_valois;Recommended about Food & Service;2;positive;positive
9ACptOR-HKm38LCwSXILgA;Hxo092XQNRcJqsPsayZt-A;AMAZING PLACE We went for brunch but cant wait to go for dinner The place GORGEOUS. FOOD EXCELLENT W ATTENTION PAID TO ORGANIC If you want to go to a...;5;2016-04-10 04:40:14;Zckb24-g1Kd1I_i7NbaDDg;AMAZING PLACE We went for brunch but can't wait to go for dinner. The place is fantastic! The food is excellent and attention is paid to Madeira vineyards and bananas, to Azores milk and to the special measures designed to help farmers buy agricultural fertilisers and pesticides.;AMAZING PLACE We went for brunch but cant wait to go for dinner The place GORGEOUS. FOOD EXCELLENT W ATTENTION PAID TO ORGANIC If you want to go to a...;2;positive;positive;amaze place brunch ca wait dinner place fantastic food excellent attention pay madeira vineyard banana azores milk special measure design help farmer buy agricultural fertiliser pesticide amaze_place place_go go_brunch brunch_ca ca_wait wait_dinner dinner_place place_fantastic fantastic_food food_excellent excellent_attention attention_pay pay_madeira madeira_vineyard vineyard_banana banana_azores azores_milk milk_special special_measure measure_design design_help help_farmer farmer_buy buy_agricultural agricultural_fertiliser fertiliser_pesticide amaze_place_go place_go_brunch go_brunch_ca brunch_ca_wait ca_wait_dinner wait_dinner_place dinner_place_fantastic place_fantastic_food fantastic_food_excellent food_excellent_attention excellent_attention_pay attention_pay_madeira pay_madeira_vineyard madeira_vineyard_banana vineyard_banana_azores banana_azores_milk azores_milk_special milk_special_measure special_measure_design measure_design_help design_help_farmer help_farmer_buy farmer_buy_agricultural buy_agricultural_fertiliser agricultural_fertiliser_pesticide;French Food;2;positive;positive
9ACptOR-HKm38LCwSXILgA;24kzVKO-U4YB6dTId3iqaA;One of the best dinners we have ever had. Lamb was unbelievable, pork belly was delicious. Decent wine selection. Fun atmosphere. Friendly, helpful service.;5;2015-10-09 14:38:32;eAdsniH0Wz4eY6crBdRrHQ;One of the best dinners we have ever had. A hamburger was flown up to the box by a remote-controlled helicopter as a taunt.;One of the best dinners we have ever had. Lamb was unbelievable, pork belly was delicious. Decent wine selection. Fun atmosphere. Friendly, helpful service.;2;positive;positive;best dinner hamburger fly box remotecontrolled helicopter taunt best_dinner dinner_hamburger hamburger_fly fly_box box_remotecontrolled remotecontrolled_helicopter helicopter_taunt best_dinner_hamburger dinner_hamburger_fly hamburger_fly_box fly_box_remotecontrolled box_remotecontrolled_helicopter remotecontrolled_helicopter_taunt;Restaurant for Dinner;2;positive;positive
BvC_O7iWXp9vVTSBKxmMPA;jY9ZfqN1OCpqNrPV2DalHg;Were here for a late lunch. The menu is very short but great. We ordered ginger beef tartar and veal cold cut toast. Both are wonderful. My hot drink...;4;2023-09-30 07:51:34;pysIFCgm5IHgnat9h99QWw;We were here for a late lunch. The menu is very short but great. We ordered gingerbread tartar and veal cold cut toast. Both are wonderful.;Were here for a late lunch. The menu is very short but great. We ordered ginger beef tartar and veal cold cut toast. Both are wonderful. My hot drink...;2;positive;negative;late lunch menu short great order gingerbread tartar veal cold cut toast wonderful late_lunch lunch_menu menu_short short_great great_order order_gingerbread gingerbread_tartar tartar_veal veal_cold cold_cut cut_toast toast_wonderful late_lunch_menu lunch_menu_short menu_short_great short_great_order great_order_gingerbread order_gingerbread_tartar gingerbread_tartar_veal tartar_veal_cold veal_cold_cut cold_cut_toast cut_toast_wonderful;Restaurant for Dinner;2;positive;positive
BvC_O7iWXp9vVTSBKxmMPA;PqZxRDd2ll4WTfnlbCheKw;Beautiful French restaurant Was recommended by the hotel we were staying in and I was not disappointed It's about 40 euros for an appetizer and a entree...;5;2023-04-11 15:28:37;rZFtV4gPybbr9Og2VJ_6yA;Beautiful French restaurant was recommended by the hotel we were staying in and I was not disappointed. It's about 40-40 euros for an appetizer and an entree.;Beautiful French restaurant Was recommended by the hotel we were staying in and I was not disappointed It's about 40 euros for an appetizer and a entree...;2;positive;positive;beautiful french recommend hotel stay disappointed 4040 euros appetizer entree beautiful_french french_recommend recommend_hotel hotel_stay stay_disappointed disappointed_4040 4040_euros euros_appetizer appetizer_entree beautiful_french_recommend french_recommend_hotel recommend_hotel_stay hotel_stay_disappointed stay_disappointed_4040 disappointed_4040_euros 4040_euros_appetizer euros_appetizer_entree;French Food;0;negative;positive
BvC_O7iWXp9vVTSBKxmMPA;OFASCcyP91oDiCoG-XU9Qg;You can't beat this location  directly across from The Louvre and within walking distance to everything you might care to see in Paris.  Tons of nearby...;5;2022-03-30 04:30:38;ZXOxl4oyBa4JTN3hPbnYyw;You can't beat this location directly across from the Louvre and within walking distance to everything you might care to see in Paris.;You can't beat this location  directly across from The Louvre and within walking distance to everything you might care to see in Paris.  Tons of nearby...;2;positive;neutral;ca beat location directly across louvre within walk distance everything might care see ca_beat beat_location location_directly directly_across across_louvre louvre_within within_walk walk_distance distance_everything everything_might might_care care_see ca_beat_location beat_location_directly location_directly_across directly_across_louvre across_louvre_within louvre_within_walk within_walk_distance walk_distance_everything distance_everything_might everything_might_care might_care_see;French Food;2;positive;positive
iI4KbE8FMm7NuIAj6yLyWw;zeYo8OmZOw4u6hhnNUsXjA;"The restsurant is in a hotel.  The ambiance was very nice.  We celebrated a birthday with the 5 course tasting menu.  

Each dish was delicious and the...";5;2023-07-31 18:36:15;khYzQMadw999nlS_QF9aOg;The restaurant is in a hotel. The ambiance was very nice.  We celebrated a birthday with the 5th course tasting menu. Each dish was delicious, and the 4th set was delicious.;"The restsurant is in a hotel.  The ambiance was very nice.  We celebrated a birthday with the 5 course tasting menu.  

Each dish was delicious and the...";2;positive;positive;hotel ambiance nice celebrate birthday 5th course taste menu dish delicious 4th set delicious hotel_ambiance ambiance_nice nice_celebrate celebrate_birthday birthday_5th 5th_course course_taste taste_menu menu_dish dish_delicious delicious_4th 4th_set set_delicious hotel_ambiance_nice ambiance_nice_celebrate nice_celebrate_birthday celebrate_birthday_5th birthday_5th_course 5th_course_taste course_taste_menu taste_menu_dish menu_dish_delicious dish_delicious_4th delicious_4th_set 4th_set_delicious;Recommended about Food & Service;2;positive;positive
iI4KbE8FMm7NuIAj6yLyWw;zt6TVbPxtGcXTbJ8xZT_Pg;Yeah, pretty much as good as it gets. Very nice small Restaurant in a 5 Star Hotel. Great food, great service. Had two flawless dining experiences there and...;5;2017-06-19 03:15:24;EzOJuFUFf6BXbEzDPoi8CA;Yeah, pretty much as good as it gets. A very nice, small restaurant in a 5 Star Hotel. Great food, great service, and had two flawless dining experiences there. And why?;Yeah, pretty much as good as it gets. Very nice small Restaurant in a 5 Star Hotel. Great food, great service. Had two flawless dining experiences there and...;2;positive;positive;yeah pretty much good nice small 5 star hotel great food great service two flawless dining experience yeah_pretty pretty_much much_good good_get get_nice nice_small small_5 5_star star_hotel hotel_great great_food food_great great_service service_two two_flawless flawless_dining dining_experience yeah_pretty_much pretty_much_good much_good_get good_get_nice get_nice_small nice_small_5 small_5_star 5_star_hotel star_hotel_great hotel_great_food great_food_great food_great_service great_service_two service_two_flawless two_flawless_dining flawless_dining_experience;Recommended about Food & Service;2;positive;positive
iI4KbE8FMm7NuIAj6yLyWw;A8qKnJi3HYR5QHLSusMRtw;Service is amazing. Breakfast in the morning. Fresh eggs. Eggs Benedict and much much more. I little disappointed with our hotel without having the spa but...;5;2018-01-15 15:24:03;oLU1WGIxGSiauRXjQCyQ0A;Breakfast in the morning, a fresh eggs, a Eggs Benedict and much much more. I was disappointed with our hotel without having the spa.;Service is amazing. Breakfast in the morning. Fresh eggs. Eggs Benedict and much much more. I little disappointed with our hotel without having the spa but...;2;positive;positive;breakfast morning fresh egg egg benedict much much disappointed hotel without spa breakfast_morning morning_fresh fresh_egg egg_egg egg_benedict benedict_much much_much much_disappointed disappointed_hotel hotel_without without_spa breakfast_morning_fresh morning_fresh_egg fresh_egg_egg egg_egg_benedict egg_benedict_much benedict_much_much much_much_disappointed much_disappointed_hotel disappointed_hotel_without hotel_without_spa;French Food;0;negative;positive
ZpKHCnsANqE5u9Wbka0r5w;keRgMUFaFPanSGVbhaZLCg;One of my favorite restaurants in Paris that had very high ratings and was well recommended. It's a tiny little space around the corner from the main...;5;2023-12-26 22:18:26;1Fdk2kQAJtxIvISC58qZiA;One of my favorite restaurants in Paris that had very high ratings and was well recommended. It's a tiny, little space around the corner from the main building.;One of my favorite restaurants in Paris that had very high ratings and was well recommended. It's a tiny little space around the corner from the main...;2;positive;positive;favorite high rating well recommend tiny little space around corner main building favorite_restaurant restaurant_high high_rating rating_well well_recommend recommend_tiny tiny_little little_space space_around around_corner corner_main main_building favorite_restaurant_high restaurant_high_rating high_rating_well rating_well_recommend well_recommend_tiny recommend_tiny_little tiny_little_space little_space_around space_around_corner around_corner_main corner_main_building;French Food;2;positive;positive
ZpKHCnsANqE5u9Wbka0r5w;g2HFeVEt55PGQNVKmfmOvg;This is a tiny place located amidst the chaos of sacr cur. Made a fairly last minute reservation for an impromptu family meal. The food was great,...;5;2023-07-26 18:21:44;D0Hc2RkM_QpesJNn5UWvsw;This is a tiny place located amidst the chaos of sacr cur. We made a fairly last minute reservation for an impromptu family meal. The food was great!;This is a tiny place located amidst the chaos of sacr cur. Made a fairly last minute reservation for an impromptu family meal. The food was great,...;2;positive;positive;tiny place locate amidst chaos sacr cur fairly last minute reservation impromptu family meal food great tiny_place place_locate locate_amidst amidst_chaos chaos_sacr sacr_cur cur_make make_fairly fairly_last last_minute minute_reservation reservation_impromptu impromptu_family family_meal meal_food food_great tiny_place_locate place_locate_amidst locate_amidst_chaos amidst_chaos_sacr chaos_sacr_cur sacr_cur_make cur_make_fairly make_fairly_last fairly_last_minute last_minute_reservation minute_reservation_impromptu reservation_impromptu_family impromptu_family_meal family_meal_food meal_food_great;French Food;2;positive;positive
ZpKHCnsANqE5u9Wbka0r5w;HJm7vxe_fLlRf6f4O1ptNA;Nice local spot in Paris for dinner. Wasn't the best meal I had all trip and wouldn't say it's a place you have to go to on a vacation. Overall, decent spot...;3;2023-06-20 09:11:40;igkXJlVTy-flYFqGHmrAQA;Nice local spot in Paris for dinner. It wasn't the best meal I had all day Thursday, and wouldn't say it’s a place you have to go to on a vacation.;Nice local spot in Paris for dinner. Wasn't the best meal I had all trip and wouldn't say it's a place you have to go to on a vacation. Overall, decent spot...;1;negative;positive;nice local spot dinner best meal day thursday say place vacation nice_local local_spot spot_dinner dinner_best best_meal meal_day day_thursday thursday_say say_place place_vacation nice_local_spot local_spot_dinner spot_dinner_best dinner_best_meal best_meal_day meal_day_thursday day_thursday_say thursday_say_place say_place_vacation;Restaurant for Dinner;2;positive;positive
Owk4yii5YxmLuM3lnLjgNA;EyD5FHwhc_tMLardlmQ6Ow;Probably my favourite restaurant during my week in Paris.  It's a small place near Notre Dame owned by a husband and wife.  One of them came over to us to...;5;2015-08-24 05:45:16;u8c5eHBjv1oVLb4qokJjDg;Probably my favourite restaurant during my week in Paris. It's a small place near Notre Dame, owned by a husband and wife. Two of them came over to us this morning.;Probably my favourite restaurant during my week in Paris.  It's a small place near Notre Dame owned by a husband and wife.  One of them came over to us to...;2;neutral;positive;probably favourite week small place near notre dame husband wife two morning probably_favourite favourite_week week_small small_place place_near near_notre notre_dame dame_own own_husband husband_wife wife_two two_come come_morning probably_favourite_week favourite_week_small week_small_place small_place_near place_near_notre near_notre_dame notre_dame_own dame_own_husband own_husband_wife husband_wife_two wife_two_come two_come_morning;French Food;2;positive;positive
Owk4yii5YxmLuM3lnLjgNA;scmcysFoFi1W4dSETRSd7A;My favorite place in Paris. I've been going there for the past 10 years every other months and Christian is still there  happy to serve and prepare in...;5;2016-05-26 03:20:14;qjnb4yl8DYm7BmqzhsnMAA;My favorite place in Paris. I've been going there for the past 10 years, every other month, and Christian is still there, happy to serve and prepare in 2020.;My favorite place in Paris. I've been going there for the past 10 years every other months and Christian is still there  happy to serve and prepare in...;2;positive;positive;favorite place past 10 year every month christian still happy serve prepare 2020 favorite_place place_go go_past past_10 10_year year_every every_month month_christian christian_still still_happy happy_serve serve_prepare prepare_2020 favorite_place_go place_go_past go_past_10 past_10_year 10_year_every year_every_month every_month_christian month_christian_still christian_still_happy still_happy_serve happy_serve_prepare serve_prepare_2020;French Food;2;positive;positive
Owk4yii5YxmLuM3lnLjgNA;6eM94X-qaU6lM6avbbsVJQ;"A nice little cafewine shop in the heart of Paris.  Not bad, and very handy.

We had onion soup and charcuterie.  Both were fine, nothing outstanding....";3;2012-12-16 16:59:22;R1FVpAyl_BtxHBWdau2VLg;A nice little cafe wine shop in the heart of Paris. Not bad, and very handy.  We had onion soup and charcuterie.  Both were fine, but nothing outstanding.;"A nice little cafewine shop in the heart of Paris.  Not bad, and very handy.

We had onion soup and charcuterie.  Both were fine, nothing outstanding....";1;positive;positive;nice little cafe wine shop heart bad handy onion soup charcuterie fine nothing outstanding nice_little little_cafe cafe_wine wine_shop shop_heart heart_bad bad_handy handy_onion onion_soup soup_charcuterie charcuterie_fine fine_nothing nothing_outstanding nice_little_cafe little_cafe_wine cafe_wine_shop wine_shop_heart shop_heart_bad heart_bad_handy bad_handy_onion handy_onion_soup onion_soup_charcuterie soup_charcuterie_fine charcuterie_fine_nothing fine_nothing_outstanding;French Food;0;negative;positive
3cNLpk5HmmnXptjwg-KN-w;iaofLFB5oJ5-ObRmnQnN3Q;A good fine dining restaurant. I came for dinner for their 5 course meal with wine pairing. I think for the price it's a great deal. Everything was great,...;5;2022-09-02 05:41:41;2H687sT5ZO2wWgDf1bN1sg;A good fine dining restaurant.  I came for dinner for their 5 course meal with wine pairing. I think for the price, it's a great deal.;A good fine dining restaurant. I came for dinner for their 5 course meal with wine pairing. I think for the price it's a great deal. Everything was great,...;2;positive;positive;good fine dining dinner 5 course meal wine pairing think price great deal good_fine fine_dining dining_come come_dinner dinner_5 5_course course_meal meal_wine wine_pairing pairing_think think_price price_great great_deal good_fine_dining fine_dining_come dining_come_dinner come_dinner_5 dinner_5_course 5_course_meal course_meal_wine meal_wine_pairing wine_pairing_think pairing_think_price think_price_great price_great_deal;Restaurant for Dinner;2;positive;positive
3cNLpk5HmmnXptjwg-KN-w;9rOCztXdaTqaZHmWIiFAaA;I would not recommend this place. Corked bottle of wine and the sommelier was not good.;1;2022-11-27 21:10:18;br7e8wY7cQNfGR09jqitFw;I would not recommend this place. Corked bottle of wine and the sommelier was not good.;I would not recommend this place. Corked bottle of wine and the sommelier was not good.;0;negative;negative;recommend place corked bottle wine sommelier good recommend_place place_corked corked_bottle bottle_wine wine_sommelier sommelier_good recommend_place_corked place_corked_bottle corked_bottle_wine bottle_wine_sommelier wine_sommelier_good;Restaurant with Reservation;2;positive;positive
3cNLpk5HmmnXptjwg-KN-w;SQaUZ1MX_HU7QPYgTUV0-g;MUMI is seriously such an awesome place And if it wasn't for TA they have a good number of reviews I wouldn't have found the restaurant cause they have...;5;2018-10-24 17:49:02;3HZAs_AVNud9QoHcIENAyg;MUMI is seriously such an awesome place, and if it wasn't for TA they have a good number of reviews, I wouldn't have found the restaurant because they have.;MUMI is seriously such an awesome place And if it wasn't for TA they have a good number of reviews I wouldn't have found the restaurant cause they have...;2;positive;positive;mumi seriously awesome place ta good number review find mumi_seriously seriously_awesome awesome_place place_ta ta_good good_number number_review review_find mumi_seriously_awesome seriously_awesome_place awesome_place_ta place_ta_good ta_good_number good_number_review number_review_find;Restaurant with Reservation;2;positive;positive
R-MD-SubF3fSAHYvoBNOmQ;PAV046e2xntKhJJbgyVdwg;This was our last dinner in Paris and it was amazing It's a very tiny restaurant with one server catering to everyone, you get cozy dining experience here....;5;2023-05-05 07:03:35;KhpA23RweKsO9TDaGpE2xg;This was our last dinner in Paris and it was amazing. It's a very tiny restaurant, with one server catering to everyone, and you get a cozy dining experience here.;This was our last dinner in Paris and it was amazing It's a very tiny restaurant with one server catering to everyone, you get cozy dining experience here....;2;positive;positive;last dinner amaze tiny server cater everyone cozy dining experience last_dinner dinner_amaze amaze_tiny tiny_server server_cater cater_everyone everyone_cozy cozy_dining dining_experience last_dinner_amaze dinner_amaze_tiny amaze_tiny_server tiny_server_cater server_cater_everyone cater_everyone_cozy everyone_cozy_dining cozy_dining_experience;Restaurant for Dinner;2;positive;positive
R-MD-SubF3fSAHYvoBNOmQ;R9BBaai-YxlmweQaw7Qirg;We found Chez Germaine from a food vlog that we watched before coming to Paris. We stopped by the restaurant on a Monday night only to find that they...;5;2023-01-03 08:02:47;wzwyPHDR6bwf_iiQuDl0aw;We found Chez Germaine from a food vlog that we watched before coming to Paris. We stopped by the restaurant on a Monday night only to find that they were 2-1.;We found Chez Germaine from a food vlog that we watched before coming to Paris. We stopped by the restaurant on a Monday night only to find that they...;2;negative;negative;find chez germaine food vlog watch stop monday night find 21 find_chez chez_germaine germaine_food food_vlog vlog_watch watch_come come_stop stop_monday monday_night night_find find_21 find_chez_germaine chez_germaine_food germaine_food_vlog food_vlog_watch vlog_watch_come watch_come_stop come_stop_monday stop_monday_night monday_night_find night_find_21;French Food;2;positive;positive
R-MD-SubF3fSAHYvoBNOmQ;CURSoSZbwGTWJZhW8IOv5g;Came in for dinner without reservation at around 745pm. The server was friendly and able to give me a table. There was only 1 server, and he was able to...;3;2022-12-08 15:42:37;SRGQPSaj5qy07YcJNbAQfg;The server was friendly and able to give me a table. There was only one server, and he was able to given me a Table.;Came in for dinner without reservation at around 745pm. The server was friendly and able to give me a table. There was only 1 server, and he was able to...;1;positive;positive;server friendly able give table server able give table server_friendly friendly_able able_give give_table table_server server_able able_give give_table server_friendly_able friendly_able_give able_give_table give_table_server table_server_able server_able_give able_give_table;French Food;2;positive;neutral
