business_id;review_id;text;rating;time_created;user_id;corrected_text
JPSMTwXO8RhjTrCNvdHB3g;D7dkAOaDj00hK7dn9Vdg5Q;We ate here on a Friday night, 28042023. We arrived at 8pm and the dining room was packed full. The dining room is a lively space that is open, almost...;4;2023-05-15 06:20:49;BWGvmjKk-d9244G7L0mOAA;We ate here on a Friday night, 280 280 280, 280280 280,42023. We arrived at 830 p.m. and the dining room was packed full of food. The dining room is a lively space that is open, but full of bars and restaurants in the immediate vicinity.
Xh16xM655GFnFdGAXMGiFQ;lREB_KTJ-qwIIU-IlSAU_w;Five stars for food, service and ambulance  Loved every bite of all three courses. Wonderful lady serving the beat food in Paris. Must come place.;5;2023-09-25 13:45:34;pSOQBPA-bEKBmLL3N8P4cw;Five stars for food, and service and ambulance, loved every bite of all three courses. A wonderful lady serving the best food in Paris.
Xh16xM655GFnFdGAXMGiFQ;w_sFhV2xynO48M2cpe1kqA;I found this place on Yelp after seeing all of its fantastic reviews, and it did not disappoint. My girlfriend and I had the beef stew and chicken with...;5;2023-09-18 10:50:53;so0tlFuEikreoq0LsVfCPA;I found this place on Yelp after seeing all of its fantastic reviews, and it did not disappoint. My girlfriend and I had the beef, stew and chicken with them.
Xh16xM655GFnFdGAXMGiFQ;XITjp9J7VqX9mIv5UytEmQ;Food was great. The service was great. Plane on staying for 1.5 hours to eat your meal. It's all paced out perfect.;5;2023-04-11 12:10:25;eqTG3F7Fh_zn7MGpC4kEug;Food was great, and the service was great. We call on the National Assembly to discard the threat to probe the alleged N40Bn spent by the Commission.
ELYNgZSTXJjweFwauBUuLA;fRMk70RPNfDV-Fg8yVTPfw;A kitsch restaurant with an American dinerlike decor. Seats are comfortable and service is efficient. We were only there for coffee and dessert. Can't say...;4;2023-11-03 14:27:05;kBcnyWp2LIv2q0Q8WkFkJA;A kitsch restaurant with an American dinerlike decor. seats are comfortable and service is efficient. We were only there for coffee and dessert.
ELYNgZSTXJjweFwauBUuLA;Zt2dpCM5y3HExaNcKzmY1Q;Now called Chez Loulou, under new owner. We had a great time, the owner was as nice as can be and the food delicious. Definitely recommend it;5;2022-08-04 17:51:27;DkCwKZ4NlRNF7CB_ufZnhA;Now called Chez Loulou, under new owner. 'We had a great time, but the owner was as nice as can be and the food delicious.
ELYNgZSTXJjweFwauBUuLA;59sxZAyUjx4Q4cwTs7pZZQ;I had no idea what we were sitting down to. I didn't know it was a Mediterraneanvegetarian restaurant. Probably why the tartar wasn't the traditional...;4;2018-12-28 13:19:57;pW5Grd4WSlvkjBevpgRqoQ;I had no idea what we were sitting down to. I didn't know it was a Mediterranean-vegetarian restaurant, or probably why the tartar wasn't the traditional.
u0lE065YXe5sKcDiAzJcHg;_9guFu2Sfcx7LOhGVFHheA;Fun experience all fondue The owner is very animated and interacts with customers in a very lively manner. You can  get meat or cheese fondue or cook your...;5;2023-06-25 03:54:07;N4Ekjlag3l-HHzz9dFbVTw;Fun experience all fondue The owner is very animated and interacts with customers in a very lively manner.  You can get meat or cheese fondue or cook your own.
u0lE065YXe5sKcDiAzJcHg;0Q8Gwpy4uhJMcABaFfYIcw;Closed would have been nice to know this place was closed after getting an Uber for dinner.  So I can't really post a good or bad;3;2023-12-08 13:56:38;WY7ZRvotWH1w2rOiYfkoIQ;Closed would have been nice to know this place was closed after getting an Uber for dinner. So I can't really post a good or bad review.
u0lE065YXe5sKcDiAzJcHg;cCg8dXhXRVJk1zQALiAhzQ;This place is tuck away street near Norte Dame Cathedral. It is walking distance from our hotel. It is my highly recommended restaurant to have. They only...;5;2022-06-01 11:30:01;fr1Hz2acAb3OaL3l6DyKNg;This place is tucked away street near Notre Dame Cathedral.  It is walking distance from our hotel. It is my highly recommended restaurant to have.
hl4K9f9X_VhgEkDH9cdiwg;i209rH9yKMDyb8N3tYm5Qw;"I will write my review in English, Franais,  Espaol

I cannot say how much in love I am with this jazz club Caroline made us feel so welcome and we...";5;2018-10-11 20:25:53;1KYlIvywMncml6VGstZAEg;I will write my review in English, the French, and Espaol. I cannot say how much I am in love with this jazz club. Caroline made us feel so welcome and we know that.
hl4K9f9X_VhgEkDH9cdiwg;Vix1DjY9BhiZ3OwMUby_gQ;Went on a weeknight without a reservation but were able to get in.  Service and ambiance are top notch  We had awesome service   Food was pretty good as...;4;2023-04-26 11:13:41;6TAa3ViO9EcAznbWza0aPw;We went on a weeknight without a reservation but were able to get in. Service and ambiance are top notch. We had awesome service. Food was pretty good as well.
hl4K9f9X_VhgEkDH9cdiwg;AaT-Q9cdOwD3IubWSxo8Bw;Food service in ambience out of this world, highly recommend This place is very very special;5;2023-03-15 13:14:28;w8t8D5Jf2bTnXx4KIUSmEg;Food service in an atmosphere out of this world, I highly recommend. This place is very special.
aEQTW9f3_Kzi2G183OFj5Q;PQgCUCinPw6DTPIFS7RCgg;I absolutely love the concept of this caf Honestly, I didn't get the chance to read reviews before walking in here so I was pleasantly surprised to learn...;5;2017-03-21 14:24:25;8RuySv_b1YVWVK_0mMqKOw;I absolutely love the concept of this caf. Honestly, I didn't get the chance to read reviews before walking in there, so I was pleasantly surprised to learn.
aEQTW9f3_Kzi2G183OFj5Q;c3_ycsQ2oXRNzz9AkVO6Iw;I was really pleased to find this spot in a great location near the Louvre. It meant I could get a couple hours of work done all while drinking plenty of...;4;2019-12-15 00:07:29;9uoDujDA8KD3kXKfwvJiqg;I was really pleased to find this spot in a great location near the Louvre. It meant I could get a couple hours of work done all while drinking plenty of water.
aEQTW9f3_Kzi2G183OFj5Q;YNhkXuHe8lT7MZY_AyktBg;Great concept. Pay 5 per hour with drinks and snacks included. I guess it's the anti cafe since it's the opposite of the typical Laptopistan experience...;5;2016-12-29 08:27:47;qGDIsH6b4GTo37krG8ZfzQ;Great concept. We pay 5 per hour with drinks and snacks included. I guess it’s the anti-social, irresponsible actions and we cannot blame the Commission for them.
xz7NHWTYr8rViCkQc9_a0g;4q_6ZSOEkiSk_NNE1xngxw;Absolutely delicious vegetarian food. Everything has unique flavors that compliment each other very well. Great bowl varieties and fresh ingredients to make...;5;2018-06-11 14:32:02;YgTleYno1TQjVr3aCBPgvw;Absolutely delicious vegetarian food. Everything has unique flavors that compliment each other very well.  Great bowl varieties and fresh ingredients to make.
xz7NHWTYr8rViCkQc9_a0g;ldfHbww0jv5CNppcjrJ-6w;Get here when it opens at 10h and you won't have any problem getting a seat, even for a fairly large group.  Delicious food, served quickly, with decent...;4;2018-11-06 07:33:02;UVUIi0q38pAvsfuEEppe0Q;Get here when it opens at 10h and you won't have any problems getting a seat, even for a fairly large group of delicious food,, served quickly, with decent service.
xz7NHWTYr8rViCkQc9_a0g;JtzD-ydcymjruCd3AMS0ww;"I came here for Sunday brunch with friends and am already excited to find a time to come back.

Because it's a Sunday in Paris, almost anywhere worth going...";5;2017-04-04 13:58:35;ZvDi03ESZiIqRKWVujLyUw;I came here for Sunday brunch with friends and am already excited to find a time to come back. Because it’s a Sunday in Paris, almost anywhere worth going is worth it.
5oR_HYjo9dJUQCIr9jpzfw;YiKjYcVV6mhNHJeR9K2QAw;"Very conflicting review.

Location  tough to get to for first timers.  Uber guy wanted to throw me from the car because we couldn't figure out how to get...";4;2023-11-12 19:30:21;iCKdtLAXvvhzzVXcsqt_yQ;Very conflicting review.  Location tough to get to for first timers. A Uber guy wanted to throw me from the car because we couldn't figure out how to get there.
5oR_HYjo9dJUQCIr9jpzfw;WPQLjiB8UIu2yKGKwOEaGg;"You can't eat Instagram. 

Yes is this an Instagram God send Absolutely. Is it an architectural gem Yes. In 1900 Paris was in the throughs of an...";3;2024-01-07 08:16:23;uzSICfBa4yIsMT-5sDwqnw;You can't eat Instagram. 'Yes, is this an Instagram God send?' Absolutely, but is it an architectural gem? Yes. In 1881, Russian surgeon Nikolai Lunin studied the effects of scurvy at the University of Tartu in present-day Estonia.
5oR_HYjo9dJUQCIr9jpzfw;CnJb-DeoVS__ehlLlKtd8g;save your money and go elsewhere. unless of course you're willing to spend that cash just for the venue. the venue itself is beautiful, being a part...;2;2023-11-27 12:40:50;taJ0LYP1Ttizr1-Dzpx0Wg;Save your money and go elsewhere, unless, of course, you're willing to spend that cash just for the venue. The venue itself is beautiful, just being a part of the community.
meucEyvWlI__KCF9b1O3fg;HPmGifR72wYd1rY2f8lmtA;We were taking a phenomenal macaron making class nearby and asked our teacher where she would recommend for lunch in the neighborhood, which led us to...;5;2018-12-08 18:10:47;-TLXQfY2lZ6DVWQj4BosxQ;We were taking a phenomenal macaron making class nearby and asked our teacher where she would recommend for lunch in the neighborhood, which led us to...
meucEyvWlI__KCF9b1O3fg;LEN7yB3mogb84Ue7DP_Ytg;I was fortunate enough to have a local friend take me to this wonder place. To good to to share, just go and enjoy.;5;2020-02-18 16:08:23;jxo_lVOLE_MSh6ZPQ4D37A;I was fortunate enough to have a local friend take me to this wonder place. To good to share, just go and enjoy.
meucEyvWlI__KCF9b1O3fg;QkOooFh9ghqNw-HC_w3DrQ;This is a great find very agreeable setting, charming service terrific playlist and extraordinary menu. It is a great meal and incredible value. Run...;5;2015-02-18 07:30:36;oYV05ZbFVeBKEGJtUzM4Pw;This is a great find, very agreeable setting, a charming service, a fantastic playlist, and extraordinary menu. It is an great meal and incredible value.
VQwoo6uVHOdgEYFnMwZwow;e2NsSayTT8_GgZJh_yd-4A;My duck was well cooked though maybe a bit salty which from me is saying something.  Potatoes were okay if a bit to much fat.  Service was okay though when...;4;2023-12-23 03:41:06;3yivaHgZGp9-2IG00MRDbQ;My duck was well cooked though maybe a bit salty, which from me is saying something. Potatoes were okay if a bit too much fat. That service was okay, though, when it was.
VQwoo6uVHOdgEYFnMwZwow;6cQcddkJ5T8h0L4gnbCyxw;"Wow. What a disappointment.
Place was slammed.
Soup was tasteless
Snails were rubber
Steak was rubber
Fish was bland

Looks like they reheat most of the...";1;2023-08-09 21:14:22;ludl6VlDreQcK4ZgOxo5Sg;Wow. What a disappointment. The place was slammed. Its not humor its just corny and the writing is so bad that a kid said  I rather go to bed than watch this!
VQwoo6uVHOdgEYFnMwZwow;x4TmcidMSxbZHwcuFsa4wg;Great service We went for breakfast and dinner. Had the butter caramel crepe and Nutella crepe. Both were delicious, and the presentation was beautiful...;5;2023-10-21 07:30:56;NaFM8CpdAVtxuYMgLPFl2w;Great service We went for breakfast and dinner.  Had the butter, caramel, crepe and Nutella cream. Both were delicious, and the presentation was beautiful.
V1OXKPl-pPABPkF9oZAJaQ;HtoOyQoBcfr1HQx4LmyuMA;Simply put, the best food I have ever had. We were in Paris for three days, and I happened to come across it while looking for halal food. Best dining find...;5;2023-02-06 10:52:09;9HXO34yBUFeXlU3XT_EyEA;Simply put, the best food I have ever had. We were in Paris for three days, and I happened to come across it while looking for halal food.
V1OXKPl-pPABPkF9oZAJaQ;mt4VZJn4mxHzR7a_DywA-g;"Good halal food choice.  Very nice environment. Friendly staff. Enjoyed our first dinner in Paris. 

Food was above average. Wish the duck liver was less...";4;2021-10-23 18:48:42;o5gyS0PlPrMCSBHeqY__AQ;Good halal food choice. Very nice environment.  Friendly staff. We enjoyed our first dinner in Paris. The food was above average. I wish the duck liver was less than 10%.
V1OXKPl-pPABPkF9oZAJaQ;WG2JAvzJSIrkgQQ8B-uE6w;Finally a place in the Champs Elysees district that is price friendly and with good food. To top it off  it's halal So for all my Muslim friends, this...;5;2022-12-26 10:52:22;o_-KiD39ostuFuf0aXh-Wg;Finally, a place in the Champs Elysees district that is price friendly and with good food. To top it off, it's halal. So, for all my Muslim friends, I know that this is a cause for concern for you, which you express with passion.
rirTQMcaZMPdmtKzjuIaJA;5NxN7tTvdW1po6JfA0_BwA;"Went to the very much hyped on YouTube duck burger place. Ultimately, it was not as fabulous as the rumors had me believe. 
Let's go over the positives The...";3;2023-11-18 13:01:47;ZOwcoHlFYXleg4ldAaFCSw;Went to the very much hyped on YouTube duck burger place. Ultimately, the unit remained open, but Wills said he has always been made aware by higher-ups at the hospital that the unit is not a priority because the money is in surgery.
rirTQMcaZMPdmtKzjuIaJA;T2SMrnuFbnHwvWhZ-Gehxg;This place is excellent. It's really popular with the locals. The service is excellent. Food is great. I highly recommend it;5;2023-11-11 02:39:02;OV6JZ1M5ov65F8PWQzhG-Q;This place is excellent. It's really popular with the locals. The service is excellent, but the food is great.
rirTQMcaZMPdmtKzjuIaJA;M2I5gBQ8NbqMVFVGpzHDfA;Went here on a quiet Thursday evening of Oct 6. It wasn't so busy. I ordered Confit burger with fries and an additional duck salad. The fries were okay if...;3;2022-10-30 12:28:45;RT-vIfGncbXc3ID0dMD4KQ;Went here on a quiet Thursday evening of Oct. 6. It wasn't so busy.  I ordered ajit burger with fries and an additional milkshakes. The fries were okay if you were a city council.
G_p5QvrCWUdU7ttxizbaqQ;C6SGgOIcdZB_hqghfX08KQ;This is a lovely hotel and a lovely restaurant. However, while the staff is very attentive and friendly, the food is nothing necessarily to write home...;4;2023-09-17 17:42:17;PH9yvNXbMoc6QoycqoGnow;This is a lovely hotel and a lovely restaurant. However, if we are very attentive and friendly, then the food is nothing necessarily to write home about.
G_p5QvrCWUdU7ttxizbaqQ;EVGCBvTbVC1StxXgWyATnA;A big shout out this this place I was wondering around a rainy Paris trying to find decent food for a late lunch. Many of the establishments close on...;5;2023-11-27 12:14:49;tdlnDLkbjMg_FFfVp4owng;A big shout out to this place. I was wondering around a rainy Paris trying to find decent food for a late lunch. Many establishments close on -
G_p5QvrCWUdU7ttxizbaqQ;vJ8P7GkGArAEVvNKadevbQ;In a neighborhood known for its cocktail places, Bachaumont serves up good ones, though at prices slightly higher than you might expect.;4;2019-06-04 07:39:29;UVUIi0q38pAvsfuEEppe0Q;In a neighborhood known for its cocktail places, a Bachaumont serves up good ones, though at prices slightly higher than you might expect.
EzUqgGTo23-iGNEuhAfqxA;py4fyCTAOAMlmnM9K_h-FQ;This was my favorite part about going to Paris. The food and especially the drinks were to die for and I'm so so so upset I love in PA and can't visit as...;5;2022-07-06 23:19:21;ddztZxof3Usg8tZKikTymg;This was my favorite part about going to Paris. The food and especially the drinks were to die for, and I'm so upset I love in PA and can't visit as often.
EzUqgGTo23-iGNEuhAfqxA;ZapmhT7gLCcbhsMGj3a0MQ;I truly give it 3.5 of 5 stars. The service was OK. The bathrooms were nontraditional, unisex and clean really cool. The food was mediocre. We asked for...;3;2023-06-05 07:48:15;Yz1LyZifUz1QuBlld4IQFQ;I truly give it 3.5 of 5 stars. The service was OK.  The bathrooms were nontraditional, but unisex, and clean, really cool. The food was mediocre.
EzUqgGTo23-iGNEuhAfqxA;zcRLNyGbF-kQXKkdZTR0jQ;The experience here was disappointing primarily because we were seated then ignored for a long time and no one came to assist, check in or take our order....;2;2023-06-10 01:35:19;iA6_cVPtMIg68YOJVC2ojg;The experience here was disappointing, primarily because we were seated, then ignored for a long time, and no one came to assist, check in or take our order.
ZRf9KjquP7yO_iXRWwxPmw;EtmgCkNfpD6cDFmLkgznsw;The food was delicious and everything was nuanced with subtle flavors. For example, one condiment is house made smoke sriracha. The noodles are hand pulled...;5;2022-11-15 02:57:53;UYWVpnRTAa8svZBB5OkNZA;The food was delicious and everything was nuanced with subtle flavors. For example, one and a half months ago, the opposition was brutally crushed.
ZRf9KjquP7yO_iXRWwxPmw;26k790U4bYb8iePQqUPYVg;On our last night in Paris, we decided to go a little untraditional and try Adeline Grattard and Chi Wah Chan's newest restaurant open for just 6 months....;5;2018-10-06 13:42:29;Qsi9rlZsWS8NrKCgZplB9w;On our last night in Paris, we decided to go a little unconventional and try Adeline Grattard and Chi Wah Chan's newest restaurant open for just 6 months.
ZRf9KjquP7yO_iXRWwxPmw;Ood4aqtEFuRigRdf1Fd4lg;"ABSOLUTELY INCREDIBLE 

We stumbled upon this cafe and immediately had to eat here after setting eyes on it. We were immediately seated outside and our...";5;2019-08-03 21:41:46;YniuIEYlz2SKU8HOjuEdGA;ABSOLUTELY INCREDIBLE We stumbled upon this cafe and immediately had to eat here after setting eyes on it. We were immediately seated outside and our 30-40.
J1uJVDBqr9SbXz0RnUG-tQ;IoOtFh5P1xnt4H5zELNq9w;I had really high expectations after looking at reviews and pictures online. Unfortunately, the tasting menu they had when we went didn't measure up. It...;4;2023-09-03 13:34:28;kjqtKg38NwHAeaq5Fjc5CA;I had really high expectations after looking at reviews and pictures online. Unfortunately, only the tasting menu they had when we went didn't measure up.
J1uJVDBqr9SbXz0RnUG-tQ;s-zsjGBnN6mZG4XvOQWu8w;A pretty good address  The 3course menu at 65 is a good deal. The dishes are well executed. The menu offers vegetarian options as well as 2 meat options...;5;2022-11-19 12:09:50;CrVaIbupENEl8YHuXB14RQ;A pretty good address. The price of grain, all over Europe was high, as was the population.
J1uJVDBqr9SbXz0RnUG-tQ;k3eBhBR1Z5H2CP8FqDHDjQ;Thank you so much to Julie and Benjamin for such an enjoyable experience Genuinely had a great time conversing with the staff. Meal was well paced and...;5;2023-05-28 14:39:26;GeG0IZWaNrtwpWTHW-8sIg;Thank you so much to Julie and Benjamin for such an enjoyable experience. genuinely had a great time conversing with the staff. The meal was well packed and was so packed that a kid said  I rather go to bed than watch this!
K-cAB9sz9UoopOP0APEi0g;bZUqSg790HWaCMJMD-3-xA;This place so cute and service was excellent Also gave the best recommendation on what to order. The food we ordered was superb Would definitely come back...;5;2023-10-08 14:55:21;tgn1FnPJJfqX8isp7ui-2g;This place was so cute and service was excellent. Also, gave the best recommendation on what to order. The food we ordered was superb. It would definitely come back.
K-cAB9sz9UoopOP0APEi0g;VtVi7N47gCdJ2eLXIi3iaA;The food is quite good, even if the scallops were horribly overpriced for the tiny portion and the steak was similarly tiny. The spinach salad was literally...;4;2024-01-11 09:16:47;jbiOh9c9kp00BZif69JC0w;The food is quite good, even if the scallops were horribly overpriced for the tiny portion, and the steak was similarly tiny. The spinach salad was literally 3-4.
K-cAB9sz9UoopOP0APEi0g;_Jh2m1RArgLjlvs--OL9Jw;Came to dinner here at 8PM on a Monday night while traveling in Paris. We didn't have a reservation but got seated outside at a high top table right away...;5;2023-07-04 15:16:28;B_3SHlcstzC9btkwQQJpdg;We came to dinner here at 8PM on a Monday night while traveling in Paris. We didn't have a reservation, but got seated outside at a high top table right away.
fK5KhHO8az5LVmzOPsED2g;GFphTAmofSO22nlrxzgXJQ;Had cruised by the Miznon in New York Chelsea Market so many times and wanted to try. Glad I got to check out the Marais location while in Paris. Delicious....;5;2023-12-14 05:53:38;76_fiFy4Q3ao46WVSrKByg;Had cruised by the Miznon in New York Chelsea Market so many times and wanted to try.  Glad I got to check out the Marais location while in Paris.
fK5KhHO8az5LVmzOPsED2g;6xn6K_5eDhYLETfU3Fj03A;We came here as part of a food tour, and we were excited to try something other than typical French food. Ambiance was a fast casual food joint. Staff was...;4;2023-11-07 09:04:36;tFU7l1sstVhyNdelck9CdQ;We came here as part of a food tour, and we were excited to try something other than typical French food. 'Ambiance was a fast, casual food joint.
fK5KhHO8az5LVmzOPsED2g;xhOs8sZadL5ba7AcweF-4w;"This place as a highlight for us in Paris. Loved it. 

Let's be real  you've been eating French food for days now. You're fatigued by the weight of the...";5;2022-10-23 09:39:26;PW7FZ5m0lOUW8gCIZzhZ1g;This place was a highlight for us in Paris. I liked it as soon as I heard it when I got up this morning.
Z7xzpmn2dKwCU1CU5zyYsw;zLVqbYzhk1k-12IpxFGJHw;Fantastic food, attentive service, classic French food and a great selection of wild game.  The venison stew was outstanding.   Don't miss this iconic...;5;2022-10-18 12:35:07;so8zsJk-2m0nd-3J2sIZ9g;Fantastic food, attentive service, a classic French food, and a great selection of wild game. The venison stew was outstanding.
Z7xzpmn2dKwCU1CU5zyYsw;ccgYWDX-4LudAIGvCJr0xA;I bought a ticket to Paris during a bout of full blown midlife crisis. For the next six months before my trip I researched every item I wanted to try prior...;5;2022-10-15 08:43:40;jQPg9LVm-OGGApWhJe2fIA;I bought a ticket to Paris during a bout of full blown midlife crisis. For the next six months, before my trip I researched every item I wanted to try prior to my trip.
Z7xzpmn2dKwCU1CU5zyYsw;IHZulNjgZkeW0VQTREBC1w;We had dinner at another hip resto in Paris and met some friends who happened to be from DC where I used to live and we asked them what their fave place...;5;2021-10-25 18:38:13;5kaZNcYIbS0I5ToN8OTaVQ;We had dinner at another hip restaurant in Paris and met some friends who happened to be from DC, where I used to live, and we asked them what their favorite place was.
QcpxI7Am6g6mc0D20w0Gng;lGAF6kiBeKQT3cYWY0L-9w;Found Il tait Un Square after doing some research into where to eat in Paris. Yeah, I also questioned why I would go to a burger place of all places when...;5;2023-08-11 00:41:09;aXuxyyTDs5RGoFrhajPLYg;I found Il tait Un Square after doing some research into where to eat in Paris. Yeah, I also questioned why I would go to a burger place of all places when...
QcpxI7Am6g6mc0D20w0Gng;Dz_7HhVVtIdy27uybpf8gA;Great burgers, OK tartare. The burgers come with a melted cheese sauce which is different from other places I've tried. These were pretty good. The tartare...;5;2022-11-12 05:00:20;UZ-6NV-vNB1GsSog2q-emQ;Great burgers,, OK tartare. The burgers come with a melted cheese sauce, which is different from other places I've tried. These were pretty good.
QcpxI7Am6g6mc0D20w0Gng;RDQFiGFKEo2vhj-TERFvvg;Officially our favorite restaurant in Paris. Three of us each had different burgers and they were outstanding. Our fourth had the chicken skewer. It was...;5;2023-02-21 05:52:10;H69Lm4_6dgst74F_bl5u7w;Officially our favorite restaurant in Paris.  Three of us each had different burgers, and they were outstanding. The fourth had the chicken skewer.
wzWEeTyVtUgRfsz_eSSVKw;4liNn82VfgqgwxJ7YtmTuw;Food was good and the service was very friendly.  Our server has relatives in the Los Angeles area so we got along well.;4;2023-11-11 15:20:42;UIgUPscJns0jabY0LKZLrA;Food was good and the service was very friendly. Our server has always been in the Los Angeles area, so we got along well.
wzWEeTyVtUgRfsz_eSSVKw;Xq4ehd2dKpCi8IN6b5DNXg;Their French onion soup was the worst we've ever had. It included hard, storebought croutons instead of good bread beneath the melted cheese. My wife asked...;2;2024-01-09 08:58:27;cmjhtZOE5Ni5bwZKH3skFQ;Their French onion soup was the worst we've ever had. It included hard, hard bread, bought croutons instead of good bread beneath the melted cheese.
wzWEeTyVtUgRfsz_eSSVKw;GhSkVbWbVIMzzrgvLgu6Ig;Kir Royale... it was okay. The peoplewatching was great It was on the corner of a busy area. The server was very nice. I did not eat, so I cannot comment...;4;2023-09-11 15:52:41;1QoZCodxg3gjVxWviFFIgA;The people watching was great. The server was very nice and I did not eat, but I cannot comment.
d_tt3AgHNkphyH-fuI0e_g;qCiQCY8wsF_pqaVSsVl3iw;This was also our favorite dinner in Paris. The food was delicious. We especially loved the salmon. The small bites style was great, got to try out a number...;5;2022-01-04 07:13:45;UxJG8DN2w8eq_itLUnwNzA;This was also our favorite dinner in Paris. The food was delicious.  We especially loved the salmon. The small arms style was great, and we’ve got to try out a number of new ways.
d_tt3AgHNkphyH-fuI0e_g;lhzzy-q4ZN7LCelgZ7f0JA;My first review in yelp. This is a very nice place, well decorated and cozy. Staffs are all very nice and helpful kindly explaining the French menu for...;2;2018-03-18 13:58:18;GJrLXdi_LrWAsCUYALORNQ;My first review on Yelp. This is a very nice place, very well decorated and cozy. The staff are all very nice and helpful, kindly explaining the French menu for 2014.
d_tt3AgHNkphyH-fuI0e_g;yX8agH7mf9C-93iC1pzhTA;"It's weird to say this but this was our favorite meal in Paris. and we had some very fancy meals there

Every dish was a delight. We had the pleasure of...";5;2019-09-16 16:36:21;-2BZur8mZmpo1IOwHubcFw;It's weird to say this, but this was our favorite meal in Paris, and we had some very fancy meals there. Every dish was a delight.
Tb6siRZNm2X7GLiPXWpLLg;_cs4iV8CENCkiwdYMiXxSg;"Another Michelin star restaurant in my tasting menu marathon. This time at the long established 1 star Tour  Argent.
Highlights of the restaurant are the...";4;2023-12-01 13:56:04;ZOwcoHlFYXleg4ldAaFCSw;Another Michelin star restaurant in my tasting menu marathon. This time at the long established 1 star Tour Argent. Highlights of the restaurant are the .
Tb6siRZNm2X7GLiPXWpLLg;3jqx0TuJqahie79JnZmpKg;Our first visit there not the last time when I reviewed the restaurant for a decade ago for our milestone birthday.  We just hit another milestone so we...;4;2023-11-17 12:22:34;cqoT0ugLYfqCAmhXkNCrlQ;Our first visit there was not the last time when I reviewed the restaurant for a decade ago for our milestone birthday. We just hit another milestone so we...
Tb6siRZNm2X7GLiPXWpLLg;a0Y3GUmZGtr4JN6AEDQJtg;"I had made reservations at this restaurant and received a confirmation. in addition restaurant placed a deposit in the case that I don't show up.
When I got...";1;2023-12-27 12:05:08;WI32_mfMoSZ1Q0Vqs3S7Xg;I had made reservations at this restaurant and received a confirmation.  In addition, the restaurant placed a deposit in the case that I don't show up.
UukMgqeP0Uhk4B0VHWNeGw;txKi2lvdFIeNeqfwNWQ7JA;Great place for drinks We went on a Monday night and it was busy with a fun and cool atmosphere. We enjoyed a few pre dinner cocktails on the patio and had...;4;2019-02-18 11:59:54;sveg9z7yrkWGNVQVJKqDIA;Great place for drinks. We went on a Monday night and it was busy, with a fun and cool atmosphere.  We enjoyed a few pre dinner cocktails on the patio and had a great debate.
UukMgqeP0Uhk4B0VHWNeGw;OePkL9SqSdKznpPiamo23g;"Le Mimosa is located a few steps away from our hotel in Paris.   It was raining and we decided to stay close to the area.   

I ordered a grilled steak with...";3;2014-05-12 11:31:58;ic-w_tW3Kf2TZBKVBrctgw;The Mimosa is located a few steps away from our hotel in Paris. It was raining, and we decided to stay close to the area.
UukMgqeP0Uhk4B0VHWNeGw;8ujkrBM5d2xEjxDYvnH5IA;I went there with a friend for a dessert and we took a caf gourmand which is an expresso  3 tiny portions of 3 different desserts. The 3 were very good,...;4;2014-11-08 10:53:52;92bwzfKVgYAdEvc_uY0nnw;I went there with a friend for a dessert and we took a caf gourmand, which is an expresso, 3 tiny portions of 3 different desserts. The 3 were very good. Part I
ITciVbz4EDXKEo_mqDamHw;KfVfdyif2jucJ9O4WH0Ghw;We really wanted to get in for dinner and we're disappointed. We only were able to acquire lunch reservations, but that disappointment ended with the first...;5;2023-08-28 06:20:44;vIkdGx3BoGCsmrq5cotx6g;We really wanted to get in for dinner and we're disappointed. We only were able to acquire lunch reservations, but that disappointment ended with the first.
ITciVbz4EDXKEo_mqDamHw;HQE7ZznUFXHScQEXFV86aw;"Outstanding in every respect.  We had to adjust our reservation at the last minute; they were very accommodating.  The service was professional and...";5;2024-01-09 12:51:51;Ee6D-9cJOfuO1bHzsRYomA;Outstanding in every respect. We had to adjust our reservation at the last minute, but they were very accommodating. 'The service was professional and ...
ITciVbz4EDXKEo_mqDamHw;pKMW5wxYaTCC83G-5VEeVw;One of our favorite casual restaurants in paris .  They have special polmard beef that's super tender and delicious. They change their menu frequently,...;4;2023-02-12 15:08:35;aApUIYPAzIoMJl4gcDgWpw;One of our favorite casual restaurants in Paris. They have special, mild beef that's super tender and delicious. They change their menu frequently.
UdyUNz28MNot1SfTQjdE7A;pO-wwAU4Vi5G6qd0k20hwg;We loved the small plates, especially seafood risotto and anchovies they looked like sardines to me, but who honestly cares A very reasonable bottle of...;5;2023-07-13 13:09:50;L5mP_b5HBh-jBjcVSywVVw;We loved the small plates, especially seafood, risotto and anchovies, they looked like sardines to me, but who honestly cares? A very reasonable bottle of 8,750.
UdyUNz28MNot1SfTQjdE7A;GGaYCH17JWJewHTWM7OMGg;My wife and I took a holiday trip to Paris recently and Les Petites Bouchees was by far one of out favorite restaurants of the entire week It is a cozy...;5;2021-12-08 09:58:27;qb4l3B1VifNbkGkC61emSA;My wife and I took a holiday trip to Paris recently, and Les Petites Bouchees was by far one of our favorite restaurants of the entire week.
UdyUNz28MNot1SfTQjdE7A;dk1-DEM_SKUPKt8PeIluDQ;Great place for tapas, good wine  friendly staff that will help with translations Great experience  tremendous food.;5;2023-04-25 03:23:56;QU-75VXHp0sifQckDMRPvQ;Great place for tapas, a good wine friendly staff that will help with translations, great experience, tremendous food.
