business_id;review_id;text;rating
Bx9w5upaDemxCcDZHDppQw;XYJarhdY5E6EO4J5mD3ZaA;Had a great little iced coffee. No seating inside but a few seats on the patio and a small ticked away corner with a table in their downstairs.;5
wtBvn_ST4SvoHtpS0eD6EQ;qXp_OKuj8hKn5TtKpiB1BQ;My daughter made the reservations for Au passage and honestly I had no expectations going in. Our reservation was at 8:00 pm and we were immediately sat at...;5
wtBvn_ST4SvoHtpS0eD6EQ;W1MOSzp1l_BSYKB5PPwkKg;"This place was a hit or miss. We ordered few items off the menu - some that were good, and some -- well really hit the mark. 

We first tried the oysters...";3
wtBvn_ST4SvoHtpS0eD6EQ;366VUfDzySBe0OoQXAze3A;Easy going dining with easy going Parisians. Delightful food, great wine. Great place to relax and enjoy. We always come back.;5
2dv9Bthx_GJeX8fKqmJbeA;-o2hzoOUcwkijMvc_5hX5g;"TLDR: nice coffee shop with espresso drinks
____

Stopped in first thing in the morning and got a latte.

They asked if it was to go, and I think they ask...";5
2dv9Bthx_GJeX8fKqmJbeA;Onue0icjoDnbFrp4Ubutrg;This was my very first coworking experience in Paris.  They are really friendly but the place is so popular it's sometimes hard to find a quiet atmosphere...;4
2dv9Bthx_GJeX8fKqmJbeA;OUoEGYbeCbkBk6LUWAEdCw;What a cool find! Pay by the hour and eat and drink as much as you want in that time. We stopped in after the Centre Pompidou with our two kids and we were...;5
v_-WpN3rTlcVtk4ZBqilkg;bofbbLoKVj5M198LQtTRAA;Outstanding! We were lucky to get a table here tonight, just a bit ahead of the crowd. We were greeted warmly and seated at a table near the window....;5
v_-WpN3rTlcVtk4ZBqilkg;PpmsyNGqO8Q4au5XTjrtbQ;"Wonderful greek food! 
Moussaka unbelievable
Tarama incredible
Let's not get me started";5
v_-WpN3rTlcVtk4ZBqilkg;0gUUKbinCebqBqYTchmxuQ;Amazing Greek food. Stumbled on it for lunch, and glad we did. Flavors intense and ingredients fresh. We shared several starters and a bottle of wine - perfect.;5
PNB90Gp1RoskMrDKYL-BrA;D5d1haHAWlCl-C1E7X_AkQ;Astrance, an intimate gastronomic gem nestled in the heart of Paris, continues to enchant its patrons with an unparalleled culinary experience. Pascal...;5
PNB90Gp1RoskMrDKYL-BrA;g8Utj2YzEE2NbyR1BPAioQ;I was amazed by how thoughtful the chef and his team were. We told them our parents are visiting from Shanghai so they provide us chopsticks. They also made...;4
PNB90Gp1RoskMrDKYL-BrA;IYXRJ8ALt120rAw93xYWMg;Absolutely wonderful from start to finish, the beautiful delicious food, the lovely space, the personable staff. I liked that the tables around us got...;5
6nk5-n3DT6Cxs3hHbXHkvw;J0EJr1Ap76xVrPNPutvJeg;Amazing food and service. We made a reservation in advance and absolutely enjoyed everything the chef prepared on the tasting menu, along with the most...;5
6nk5-n3DT6Cxs3hHbXHkvw;_QbIP8-mUZwu4KqP8_fTww;Had a fantastic dinner here! Every course was beautifully presented and so delicious. The service felt a bit slow at times but not enough to take away from...;5
6nk5-n3DT6Cxs3hHbXHkvw;B-2g5PEajNhMTQBFPb9OZg;This place is a hidden gem! Truly, it is. We made reservations a week out and when we headed over from our hotel, it was in a dark area with limited lights....;5
SMz6nXBdaGxweh59jEwd5A;6NOAjfo1dXzAWHbEBYryfQ;Absolutely adorable. The girls that work here were so pleasant and helpful. Their selection of curated items were very nice. The baked goods looked like...;4
SMz6nXBdaGxweh59jEwd5A;a91Dio1vCmEZL-799WqcKw;"Cool shop inside the ""new"" mall at Chatelet.  Good tea and cakes, and free wifi.  Also shares the space with some unique gift items.  Worth stopping by.";4
53U3AEWiVgf-vKVfithMrw;py5y9ecJeyd41GUl0yjCCA;"Overdue review for this 5 star (tiny) restaurant.  

My partner and I came in here on a cold winter day to get some Pho and Bun.  This place did not...";5
53U3AEWiVgf-vKVfithMrw;YHg-V4nHnKDPQAGyIL3zQg;Finally got to try Co Ba Saigon.  When I was last in Paris they were closed for holiday.  Note:  If you're a foodie avoid Paris in August as all the great...;5
53U3AEWiVgf-vKVfithMrw;35hJGPHWrya5GW43izHIgQ;Light on ambience, but great food. We sampled the fresh rolls (delicious), and we each had the bun (which came doused in delicious fish sauce).  Menu is in...;4
PUmsiCvU9a8gYgt06aoAdQ;SkcIa346_mYop6qE6ccqQQ;"Absolutely delicious Lamb Tagine. I arrived shortly after they opened and found the place was empty. The decor was a very cool cavernous feel; complete with...";5
PUmsiCvU9a8gYgt06aoAdQ;4JjEGsnRD5YThpsMjxbsZQ;"View from far end of the restaurant 
We tried the Chicken Pstilla appetizer, and Couscous D'Agneau. Casablanca Moroccan  was very tasty. As were the little...";3
PUmsiCvU9a8gYgt06aoAdQ;XN6h0y7ECBPOQU8XtK4k7A;"Excellent Moroccan food. 

This is a cosy place with a lovely ambience. I'm not a big fan of Incense but that's the first thing you smell when you enter the...";4
JAvCagWNHVKEi-MbpvEcHw;CGhLAn1LxdrE1BsFAsZczg;Love this vegan restaurant. Nice ambiance, in between casual and fine dining. The food is delicious. Definitely get dessert!;5
JAvCagWNHVKEi-MbpvEcHw;k7f8aAiRlm3h8hyMQXjB6A;Delicious dinner here! We didn't have a reservation but we're able to get in (recommend getting a reservation though)! Everything is vegan and almost...;5
JAvCagWNHVKEi-MbpvEcHw;rGjVvXdaYXmXyo8DJZiOEg;"I was super excited to find this place in order to enjoy some French classics in plant-based form. 

We dropped in for lunch and when we arrived, shortly...";4
E6w1IPRUgGUHCle0ViG_ZA;BnWunTQzrjGmJ4orzWegGg;Local bistro in the corner serving excellent food and friendly service. Grey gay in Paris and just moved into the Hotel around the corner. Hungry and...;4
E6w1IPRUgGUHCle0ViG_ZA;MSWyo0eimtIQYEEZWqqWyw;I really like this place. Small and friendly. I had the beef and my daughter had the veggie lasagna.  Both were very good.  The waiter spoke a little...;5
E6w1IPRUgGUHCle0ViG_ZA;_B5d6XKUPUI9iIFSlxuKow;came in for lunch on a wednesday and was able to sit in a few minutes. i ordered the soup of the day which was a vegetable soup and my husband had the paté,...;4
RTRSw244g1Np2RECW7MliQ;0NTHAsD52vTZGVjp63GzAw;This was a recommendation of a coworker who lives nearby, and it's definitely worth going out of your way for.  I've been twice, once for dinner and once...;5
RTRSw244g1Np2RECW7MliQ;DTl19y5rYKXS5Tdt0-e3Zg;"Absolutely extraordinary lunch.  Just left the restaurant where everything was perfect.
The chicken tasted like my grandmother's fresh from the coup. The...";5
RTRSw244g1Np2RECW7MliQ;o6AKCVNBeF277W5DM_pkBA;Wow, we stumbled upon a gem. The restaurant we wanted to originally go to, was packed for the night, so we just walked down a few streets and decided to...;5
tQaAGUqn_zQm5FfQXPFtVA;VEFK-bVQL8zzAnMGfMBAZQ;Google maps bought us to the wrong place  for a dinner reservation but I'm glad they did, otherwise we wouldn't have discovered this nice bistro nearby....;4
tQaAGUqn_zQm5FfQXPFtVA;EAnbE0w-SbEweAF4c5HHLg;I've been to this restaurant at least 3 times and every time, I'm blown away by the food and how affordable it is. It's run by Marie and she really makes...;5
R3bELm2-TJPBNu3Y9edaGA;dN3nz7EekQiXh6480POEdg;My favorite restaurant in Paris, hands down. Located in the Marche des Enfants (farmer's market). Casual but fancy in its own way.  The food is unique,...;5
R3bELm2-TJPBNu3Y9edaGA;ToK9p1EURB-9U29DlyLPaQ;OMG if there is ONE restaurant I would go back to it is here! All the photos of the food I posted get it!!!! So delicious. Yes it's pricey but honesty the...;5
R3bELm2-TJPBNu3Y9edaGA;AinJLg0NPn8ltC2yke06OA;I love this place and want to be in Paris every time I think about it.  Go at opening (noon) unless you want to wait.  The very freshest seafood and amazing...;5
LxeA5hfV2o4fnIwBSWrizA;iK-AM5B7YkhK6Ts0m05h7A;"Small family run business. Good price , tasty and good portions 

We did take out as we were tired
Chicken kebabs 
And appetizer sampler 
Yum 
Will go again...";5
LxeA5hfV2o4fnIwBSWrizA;5gXT4cW7YCIaJ-dOQXGUEw;Absolutely amazing, authentic and the sweetest service! One of the most heart warming meals we have had in a while, everything was so good, we could not...;5
LxeA5hfV2o4fnIwBSWrizA;w7oGZ8wd9HntiL7VLzVndQ;Light and shadow here in this little syrian restaurant. Let me start with the good stuff: Very friendly and welcoming service. The prices are alright. The...;3
xLs0XYPYZWI6y1XxsyzsaA;JFWH6M25k8W1pj19nPpEUw;"Best brunch I've had anywhere!! 

***LOCATION***
Same as any place in Paris... easy to access by metro! I wouldn't recommend coming in car, unless it is an...";5
xLs0XYPYZWI6y1XxsyzsaA;HHdG5JxIm4t35c4zvNYsZQ;"Très bon brunch à Paris! 
Le restaurant est idéalement placé à Paris dans le 3e arrondissement, et très facilement accessible par les transports en commun...";5
xLs0XYPYZWI6y1XxsyzsaA;AND5F98G2C3TVHkdgH_Qvg;The ambiance is nice and the service was great. We were a party of 5 and they immediately accommodated to our party. This is great being that most...;4
9DaO6qROXHpOhBCPpg8bOw;2-R9sk4MOJH7RuO5XLiqLQ;We followed the suggestion of another Yelper and asked for the server's recommendations.  He made sure we didn't have any food dislikes and...;5
9DaO6qROXHpOhBCPpg8bOw;YkluGx_2f_966fFh0bQ67A;This place is totally Paris. Warm friendly people, the food was delicious and very different from what we have ever had. Eating the shrimp with the heads...;5
9DaO6qROXHpOhBCPpg8bOw;4YWwbawSJssdGJ0FrDCj9A;Good wine bar located across the street from Le Verre Vole (caviste). Normally six wines by the glass (three white, three red), along with a nice list if...;4
bbqMf4pTY7vW9PVgxCpkUg;Odmw-qoMWnIacpxaZZ7QVQ;Wonderful little couscous restaurant! We tried the lamb skewers and the vegetable stew and both were delicious. The lamb was tender and succulent and...;5
SDmlpvl-G0wiBVNS_GyCCw;PO3cKST9J_NdnqwtsJ0atQ;Chez Ann is such an amazing gem hidden in a less crowded part of the city. I've traveled to Asia and have traversed the NYC and LA food scene and Chez Ann...;5
SDmlpvl-G0wiBVNS_GyCCw;Qho2R4lMScNeTbsmoTTsXQ;The food at Chez Ann is amazing! They have great veggie and vegan options! The food is made quickly in house with great flavor. I would highly recommend;5
SDmlpvl-G0wiBVNS_GyCCw;ak-u11W1ynYyBbXOmqDw_Q;This is a difficult review to write because when you think of dim sum, you think of cheap food, quick and delicious. All of the dim sum here is hand crafted...;3
iKF1XX0RPi9_Zb4GFy5ZOQ;0xc1WpxEhKxGqA-Uzs6IOQ;After visiting the Eiffel Tower, this restaurant was just what we needed. Upscale dining, delicious food, superior service. Walked in without a reservation...;5
iKF1XX0RPi9_Zb4GFy5ZOQ;CKbcn5gjzAo668KFUrEVCw;This upscale Italian restaurant is located super close to the Eiffel Tower, so if you plan to visit the Eiffel Tower, this is a great restaurant to eat at...;5
iKF1XX0RPi9_Zb4GFy5ZOQ;SVhFDwBxiFpAtDGPQh7o5A;Great spot with a great view of the Eiffel Tower for those lunch/dinner pictures with a view! Decided to check this spot out without a reservation and...;4
HVwqpPlvC2IlxNtB8Orv5A;30uTxSY50jv-o1YsmEK8HA;This was our Thanksgiving dinner! And it was the best place we could have gone. There food was as delicious as the food in Southern Italy. The sauce! I...;5
HVwqpPlvC2IlxNtB8Orv5A;d1fHXibGWxqaysTLBA-6rA;It was OK just OK. Certainly not 4 stars like the other reviews.  Sauce was simply not that good.;3
HVwqpPlvC2IlxNtB8Orv5A;6ouLX3zeRuZFD8sYPwPiOQ;Great service and great food. Super cute Paris Cafe!!!  Right across from the Louvre.;5
eWFvNgt9BMg0ezOy_2YGJg;8wJ-lXvVHz6ajmFxMJL74Q;"Arrived Paris on Christmas Day and most of the places are closed.

I planned to come try this Ramen place as it's in my neighborhood.

It's absolutely...";5
eWFvNgt9BMg0ezOy_2YGJg;VBa_IwzUrgSlGLWn7hCOPw;Excellent vegan ramen that we thoroughly enjoyed. The broth was very unique pumpkin soup based and we tried both the desserts which were very well balanced...;4
eWFvNgt9BMg0ezOy_2YGJg;U3JVLlVdRDzj7D0ID6bBfA;We were craving ramen while feeling under the weather, so we set out to find the best spot in Paris. Of course, a ramen spot featured in the Michelin guide...;5
9k8A-2dARYtNOX74ulJyAw;d8oPDIlvG1tKvXaCMBwP_w;Lovely place. Excellent food. Need to try the terrace in the summer: it looks amazing!;4
9k8A-2dARYtNOX74ulJyAw;I4ZOiULdH37mfK3sBpgMZg;Nice Restaurant near the Camondo Museum. Enjoyed every dishes here. The Fish fillet is so tender and succulent. The egg cake is a big surprise.;5
9k8A-2dARYtNOX74ulJyAw;JqJVFqumyVCK0UFBR_4wYg;Incredible! The head chef is a rising star in the elite food scene of Paris. If you're in Paris this is a must try!;5
cEb9_r87i1-GWNYu4B-isA;CYFbkv8zQHh06U9rvhMmlQ;This bad was super cool in Paris. Right in Latin quarter and had really tasty drinks. The bartenders were super nice and friendly. We didn't try the food...;5
cEb9_r87i1-GWNYu4B-isA;L56kAvawRc8XNPlYB3b4Eg;This restaurant was close to our hotel and we were craving pizza. It did not disappoint! The food was great, drinks were cheap and delicious, and the staff...;5
cEb9_r87i1-GWNYu4B-isA;1ZIMPjlwVc4RIJh4VBVBLQ;Excellent wood oven pizza with black dough. For our final night in Paris (our 20th night of travel) we wanted to bring pizza back to our Airbnb and just...;5
vlceROKBqRHlpzrvlufe4g;pEL9CWfqYSrOiDjKKq_SKg;Pork Chop was lovely, the octopus was one of the best we've had. All in all, an excellent first night in Paris! We decided to walk around and get ice...;5
vlceROKBqRHlpzrvlufe4g;m4i3FjpXPWcVbKPLuE5Eyg;"You do need to travel to Corsica to enjoy their food!! Pas besoin d aller en corse pour découvrir la cuisine corse....
L Alivi does it in Paris!!! Try the...";5
vlceROKBqRHlpzrvlufe4g;IjtrtZldCsegOQsWhrcJ2Q;Had our first dinner on our latest trip to Paris at L'Alivi and it was better than we even expected.  We have a high bar for Paris restaurants as they are...;5
Bi8d03e8wZhAwZlpndNlTA;MU0wjuj7_fCi0DSbx9O-Eg;Our go-to spot when we want an inviting vibe and knowingly delicious foods. The crab dish and the steak always deliver. Always a comfort and great service....;5
Bi8d03e8wZhAwZlpndNlTA;UYO74GbOikz0-UgQ1DZoXA;The best food and service in Paris !! The best the best deviled eggs ! Right by the water !! The chef is a star ! The steak !! Ooo la la ! The burger is...;5
Bi8d03e8wZhAwZlpndNlTA;_M6iDRX-FrV2XLjxiDt23w;We actually found this place by mistake.  It ended up being one of the best things we experience in Paris.  The food, staff and vibe were amazing!  If ever...;5
6AuNTHhRaDAZvcgXJ-DYdg;ZomTeBH5s6RIrOaiIPOAhg;This restaurant is truly amazing. It is the best Chinese food in all of Paris. The soups are delicious. Their main entrees are terrific. There is a huge...;5
6AuNTHhRaDAZvcgXJ-DYdg;9iOBMMKBcQWH3B1q408H4w;Amazing food and very affordable for Paris! Starting at 9€ and open til late. Very reccomended;5
6AuNTHhRaDAZvcgXJ-DYdg;4QzSAQJXhQElm7u18Ny13g;This place is super small most likely family owned. Nice people but no ambience and the food is ok, ours came out lukewarm and not a ton of flavor... sweet...;2
i5uF8n-W6oVh1KE0lbMR7g;6zBiKR5gOdauy9t9cO-j_g;Stumbled upon this restaurant. The menu looked promising, but nobody else was seated when we arrived at around 7:30pm, so we were a little nervous. But this...;5
i5uF8n-W6oVh1KE0lbMR7g;jKXMf0Vj9PUxQ-G3XsaIsA;If I am ever in Paris again I would definitely come back and eat here! It's a nice quiet place and the waiters and owner are very nice. If you are craving...;5
i5uF8n-W6oVh1KE0lbMR7g;EZo6PachcXtT54a0djuiEQ;Definitely eat here! I would eat here every day if I lived here. We had the spaghetti and meatballs which was flavorful and delicious. We had the truffle...;5
ZlMoJxMOysA3dD7Shbc9tg;30l_VAgM05oauMmxYBOcLA;"Enjoyed a lot.
Cozy spot, patient and friendly server.
Delicious wine selections.

Beef Wellington is the way to go.

White Fish please skip, they couldnt...";4
ZlMoJxMOysA3dD7Shbc9tg;FNMnwBjxR23O8gcmRDyOlA;This is one of those unassuming places that is run by a close knit group of people that you find all over Paris. You walk in, and they put dish after dish...;5
ZlMoJxMOysA3dD7Shbc9tg;JOLZt-Epy5u2QzO-tyWnfg;"This was the best meal we had in Paris! Not only was the meal delicious, the staff and ambiance was perfect! There is not one bad thing I can say!!
We had...";5
Vr6x8CDm4Jy5cner8HoEHw;X85DQ4gAKy8b82YrMGqehg;"Came in late. No one there but the owners mom and pop. We
Weee reluctant to go in because there was no one there. Usually a bad sign. I ordered the pho and...";5
Vr6x8CDm4Jy5cner8HoEHw;7lmgOFUzB49cA3N8xFsA_A;Stopped in on a whim on a Sunday at around 5 pm. We were walking by and the spring rolls looked pretty good. They had lots of options for other pre-prepped...;3
Vr6x8CDm4Jy5cner8HoEHw;kxrOIsYicuoCG77rD2eJyw;Such a great place. My mom and I were in Paris for 10 days and she really only wanted to eat viet food the whole time. We really loved the shrimp salad. We...;4
arT8b1fhGKwMzZ4WsaXUww;4Qzb0LVJBGrTUWvTdZxTrw;Super cute location very charming , eggs Benedict on point , very welcoming . Service was attentive  however it can initially feel tight or claustrophobic...;5
arT8b1fhGKwMzZ4WsaXUww;2OmQlo9XKnwbKVi5heGnFg;Fun spot, cool ambiance, good food and service.  Wife and I both had the eggs Benedict and we enjoyed it.  I liked the dressing in the salad and the roasted...;4
arT8b1fhGKwMzZ4WsaXUww;Gm0GBHcdBz9W0MqAoDbFog;There is a reason there is this thing where a chef's skills are tested by making an omelette.  While decent sized this one was a bit overdone on outside and...;3
oB-TpnLZR_B8676W1TfBFw;my3eOzEl_yNJVSleZyF05A;"Great atmosphere and drinks! 

This historic restaurant is located in the heart of Montmartre. 
This was a meeting place for many artists, such as Degas,...";5
oB-TpnLZR_B8676W1TfBFw;GQwshDlT1IiliDDR78Ywkg;Beautiful French restaurant located in the Montmartre District. That being said you can only imagine how amazingly gorgeous this area is. Located at the...;5
oB-TpnLZR_B8676W1TfBFw;QJIgRjCFowInGrwbfWilEw;"Delightful cheeses and wine!

My family and I had a cheese and wine tasting courtesy of our local guide from the Withlocals company. We ordered various...";5
hzz02o6WpMtWywDf2wt5Gw;HqUxjOOA5eAXS16XW2fXaw;I will never stop raving about the rice pudding at l'ami jean. I mean quite frankly the best dessert I had during my week in France. It's the perfect...;5
hzz02o6WpMtWywDf2wt5Gw;aGAB2iA16DpE3sz0t3yxZA;"The food and service was superb. 
The fish for the day, although not filling for e42 a small sliver, was truly melt in your mouth perfection. The beef...";4
hzz02o6WpMtWywDf2wt5Gw;acIdn77VZK3zYQIRYMV5Lw;"I think L'Ami Jean is a must if you're in the City of Light. 

We got here early with friends and were treated to a great night: a hulking, rich roast, plus...";5
cxLf2WMLYj-QQqyWyKJDXg;TjDHQG05p9fB3nuHfPeIgA;My daughter loves pizza, so much so that we had to get it in Paris! We were looking for another Italian restaurant and they happened to be closed. We passed...;4
cxLf2WMLYj-QQqyWyKJDXg;72UXg_U0NQv3MJ53Z-YbLw;"Pizza was amazing. The sauce was so perfect! I was surprised because I was in the middle of Paris and the cafe seemed pretty bland looking. 
The wait staff...";4
cxLf2WMLYj-QQqyWyKJDXg;qHtLp2uRUKAfhDt9qRzGzw;Marvelous meal.  Pizzas were very good and the staff was amazing.  They make you feel at home from the minute you walk in.  The Nutella pizza for dessert...;5
wPjxpFT9oMRhZlabrJnKMQ;29r0D7xn5gY_wVzu7iuqHw;"An exceptional choice for a lunch or drinks after The Louvre, or if you just want to spend an impossible amount in the fashion district.
The escargot were...";5
wPjxpFT9oMRhZlabrJnKMQ;4te7_wuUATbYxDVxAUakdA;This is a fine looking steak restaurant bar that caters to locals and tourists.  Our server was a pro at timing the various courses and was all business....;4
wPjxpFT9oMRhZlabrJnKMQ;LKushcE-qZyLGVM-shjKSg;"A delightful little place in the heart of Paris on one the many charming narrow alleyways. 

The owner / manager is a super friendly guy. Everyone here...";4
jobmQyHE_q3Oo71fo8LaWA;w4grk1dGXVCWH7TPIKed3g;Man, this place is good. Came here by reading the reviews and it didn't disappoint. Had smoked bbq chicken as they don't have jerk chicken, beer, plantain...;5
jobmQyHE_q3Oo71fo8LaWA;RPUzwrYYCgB5eJGIzuADIQ;Delicious delicious caribbean food with an owner who makes you feel right at home. I had the octupus stew with rice beans and plantains, it was ah-mazing,...;5
1oxoB7psIur4Lry-KwdvSQ;oTToHw4a3Inq7wJfb9j6Pw;This open-air cafe became our go-to spot for lunch in the warm August months in Paris. Always an amazing plat du jour. Just trust the food and you'll be...;5
1oxoB7psIur4Lry-KwdvSQ;HLzg0uF7Tpgtx7ZYDkPFgA;On our first full day in Paris, we woke up somewhat late and needed to go to a Pharmacy. On the way, we decided to detour at this little place on the corner...;4
1oxoB7psIur4Lry-KwdvSQ;q_SDPeBf33U-lQwChyNPHA;Excellent spot with great outdoor seating. Got the mixed cheese and meat plate which was delicious and the salmon and quinoa salad. Was light and flavorful...;4
hUvBpJv_OaRmr-E2uVwD5w;8XeQS1GzudjYrhbmY6gVGA;Superb pizza I had the margherita. Also loved the mixed green salad.  Day at small table on other side of street. Very cool.  The place was busy but very...;5
hUvBpJv_OaRmr-E2uVwD5w;ptpPXYLER55Vu3TF5kmuFQ;Great pizza and pasta.  I was staying in the area for a few days, so I ate here twice.  The food was tasty and priced reasonably.  This place gets crowded,...;5
hUvBpJv_OaRmr-E2uVwD5w;7IEoDikp4itQDnRT4o08HA;Was in Paris recently and just happened upon this Italian restaurant.  The food was fabulous and the wait staff was great.  We were seated outside across...;5
3OXDjhJwE3cC95IPtpJmjw;xGL96OgefKGAQ967N-rPRg;"This is not a review - hopefully a future voyage of discovery

We had been shopping the other day and lunchtime was calling...just a few streets away from...";4
3OXDjhJwE3cC95IPtpJmjw;iRiAVC-dyZ18sz85yXa_7g;I made it a point to visit L'epi d'Or  this trip to Paris as our meal five years ago was SO memorable. It's rare in life that a meal can not only meet, but...;5
3OXDjhJwE3cC95IPtpJmjw;assOpnACyJpXE7yzcG7hKg;This was by far the best home style, French restaurant we found!  The staff was very friendly and had the best recommendations.  The duck and the pork stew...;5
Nzxb__lgw_Tt22olrfpXtQ;_AH0ZX-HP9fd6fAXr0Suag;Ate here on October 19th, 2023. Upon entering the restaurant, sweet aromas filled the air immediately. Encouraging sign. I had already studied the menu...;5
Nzxb__lgw_Tt22olrfpXtQ;p5KvK_pyuIvV7WDBWWG_PA;"This is such a cute place to eat, I loved the decorations and overall vibe
Being from seattle I was missing some good asian food, we stopped by on a whim....";5
Nzxb__lgw_Tt22olrfpXtQ;pxIr_POnGZ7Xo4uXZ4hcvg;Ordered two meals tonight to for delivery. Meals never arrived and phone number on the website is not in service anymore. A message asks not to leave...;1
pjamP0dgw5Yim3FCpx9WXQ;ZGmOM1cJlwmbRFZ_oSLT9w;Excellent food and service. No English menus, but staff was happy to translate verbally. Menu offers just a few starters and main dishes. The real reason to...;5
Fa3GJ6Ah_CebLY05-T5huA;5VXk0MtxdvpIrS_Kifd35w;Our first dinner in Paris was at La Dame de Pic. Suggested as a more modern take on French cuisine, it was also one of the few on the list that was open in...;5
Fa3GJ6Ah_CebLY05-T5huA;tulZNDmFGZLudT6iR3cX3Q;Wow- I'm sorry to say we didn't not have the best experience at this restaurant. The service is impeccable and everything else about it was amazing- except...;3
Fa3GJ6Ah_CebLY05-T5huA;5xOiWbaZ2LT5nFWIY734rg;We're on our journey of trying chef's around the world that were featured on Chef's table on Netflix. We happen to be in Paris on vacation and decided to...;2
nwDQp7BSHH981eAUen-eyA;6MVl-qbVNuHxtKSLduqNWQ;Came here for a last minute dinner with a group of 10. Delicious French food at moderate prices ($$ or €€). Small simple menu with just enough appetizer and...;4
nwDQp7BSHH981eAUen-eyA;GEi5qz_6KU5Cs1q2ehvuMw;Great local spot. Staff was friendly and food was amazing. Right next to park with beautiful view.;5
nwDQp7BSHH981eAUen-eyA;GAYT4MkLzgP6NmtWYgB1KQ;Horrible experience.  Sat at the bar for 90 minutes and only was served an appetizer during that time.  Inattentive service (to say the least) capped off by...;1
MZs1U_pUoRcykuN59kJqgA;seC3dSdf2zRpMNUcpgz6Yw;The food, the service, and the ambiance all deserve a five-star rating. Our French in laws met us here for dinner, and we all had a good time getting...;5
MZs1U_pUoRcykuN59kJqgA;MtI892yb320Iu3hthpgGhw;Good, nice space but they could be trying harder.  Food is generally classic French and fortunately no Italian dishes to mix things up and feed tourists.  I...;3
MZs1U_pUoRcykuN59kJqgA;OiotJJ-FUTN7xS2WN5iE8Q;"We came for the Architecture.

Cafe du Commerce is housed in a spectacular space. We've seen it many times on France 24's French Connections Plus....";3
e9WMdhiFDm6DaovVPQe67w;cb3s9l4Y7mKWDTzxEOjliA;In a normal circumstance I would never eat Italian food in France, especially as I was in Italy last wek, but 39 degrees outside and walking all...;4
e9WMdhiFDm6DaovVPQe67w;my8CeoNBCXU_IC0cVW-gmw;The food was very good, but the restaurant was located too far away from where I was staying. Also, they don't have hot cereal and given the time change,...;3
AUqFZj_kjsl7GsfdWJU0gQ;ZeiJ7l1VFEay2vq6Fdj7lg;If this is a representation of the French doing food well, I think I'll stick to cooking until I hit Italy. I arrived on a Friday night. I thought there...;1
AUqFZj_kjsl7GsfdWJU0gQ;SiSf6p5XMIRDVKn31ZLfyw;"Loved this place. 

We had a very long day of playing tourist and were looking for a delicious meal in our area. We found Chez Brigitte and decided to give...";5
AUqFZj_kjsl7GsfdWJU0gQ;cd_US3ZHS1WiebDtowxTeQ;Very nice restaurant with attentive service. Some at the table were disappointed with their Lotte/Monkfish, but everyone loved the starters, and the meat...;4
bRT_GvrEAVvrDg0i1LxBjg;sIKLzLGZG5pr3CFRP6LdzA;This place is fab. Super nice staff, great food and amazing location. So happy to have stumbled upon it.;5
bRT_GvrEAVvrDg0i1LxBjg;14ECEEKQxjDNED_qXePYuA;We hopped over to La Taverne de Montmartre to try a raclette for the first time and it was wonderful! The raclette was very filling and spreading melted...;5
bRT_GvrEAVvrDg0i1LxBjg;JJulIRzK2UI9iDBou6iTtg;This is a hole in the wall. The food was okay. Our son enjoyed the cheeseburger, my other son and I had the chicken which was okay. The meet which was...;4
iCls92bpLpeh8KICY73Wag;eSl49PkyYjCE5Eo6oJXpzw;"So many delicious escargot at au doux raisin that you won't regret going here. 

We ordered escargot, bone marrow, and beef bourguignon.

The escargot. Wow....";5
iCls92bpLpeh8KICY73Wag;sVoJfKNH6OJCY2U9gHKNKw;Was staying in the Latin Quarter and looking for a good place for late dining and drinks and Au Doux Raisin did not disappoint - it was the perfect ending...;5
iCls92bpLpeh8KICY73Wag;LJ5XR-rK2x4rHK7Qpn695A;"My second time in Paris and returned to this restaurant with my kids to try some 'authentic french' food and this did not disappoint.
Thank you again";5
rMTfSx3NadZw8gakTLXQgg;xfEcaWMKdITMHD2QIVc9xA;Excellent dinner very close to Cite Universitaire and Parc Montsouris. Started with the BEST mojito I have had in Paris, then the braised beef with roasted...;5
rMTfSx3NadZw8gakTLXQgg;o-exhs2YmFLSbmi8_QOY5A;Awesome food and service. Close to Catacombs and the Parc Montsouris. Saw several locals hanging out on the patio meeting friends. We checked yelp, found 4...;5
rMTfSx3NadZw8gakTLXQgg;dMW3r6PZWbzPdQ97E3uvsw;Very friendly servers. It was my first meal in Paris. I didn't speak French but the server helped me in English. Nice outside terrace facing the park. Seem...;4
OrggqA6CfhQmO3UrQr1K0w;JfLP_dLrgYGfdN4hFA9ikQ;First opened in 1766 as La Maison Lapérouse, this distinguished restaurant and bar situated smack on the banks of the Seine is a favorite spot for...;3
OrggqA6CfhQmO3UrQr1K0w;BfUJOq24sXgREBel55qV2A;"Only twice have I felt like I was in a wonderful dream when dining out. This is one of those experiences.

We started our visit with drinks at the bar: a...";5
OrggqA6CfhQmO3UrQr1K0w;LFpnIyTEAJD92n2_INTIxw;What a great experience and loved every minute of it.  Samantha was so accommodating because we had to cancel our original reservations because France was...;5
v1hnum_-gCQcyO1sPkDy3w;mHOOQ2uGsvhyKkAPmM3oUA;We visited in early June because our adventurous eating 9 year old daughter wanted seafood for her birthday dinner while staying nearby.  Ostrea went above...;5
